@relation data
@attribute Var153 numeric
@attribute Var211 numeric
@attribute Var218 numeric
@attribute appetency numeric
@data
8556280,2,1,-1
222452,1,1,-1
10306760,1,1,-1
154976,1,2,-1
967264,1,1,-1
10307920,2,2,-1
5562657.69896,1,1,-1
777764,1,1,-1
5562657.69896,2,2,-1
5356480,1,2,-1
10619840,1,2,-1
1842432,1,2,-1
542372,1,2,-1
10322520,1,1,-1
5562657.69896,1,1,-1
10204400,1,1,-1
2169800,1,2,-1
9644360,1,1,-1
5562657.69896,1,1,-1
10508880,1,1,-1
10244440,1,1,-1
5541280,2,2,-1
3731604,2,2,-1
1820,1,1,-1
1183724,1,2,-1
10238800,1,1,-1
110340,1,1,-1
7971160,1,2,-1
967616,1,2,-1
4069280,1,2,-1
10595960,1,1,-1
3317184,1,1,-1
9808440,1,2,-1
10062520,2,2,-1
10444320,1,2,-1
10580120,1,1,-1
10479680,1,1,-1
8794840,1,1,-1
9743200,2,2,-1
10773600,1,2,-1
116200,1,2,-1
960576,1,1,-1
9994720,1,1,-1
10620280,1,2,-1
5562657.69896,2,2,-1
5562657.69896,2,2,-1
5562657.69896,1,1,-1
10762400,1,2,-1
4805400,1,2,-1
10509440,1,2,-1
10340840,1,1,-1
10406560,2,1,-1
5562657.69896,1,1,-1
8660040,2,2,-1
938920,1,2,-1
10548240,2,2,-1
1184112,1,2,-1
5562657.69896,2,1,-1
10751880,2,1,-1
9946000,1,1,-1
5030560,1,2,-1
10525000,2,1.4655,-1
10432040,1,1,-1
10159800,1,2,-1
1272184,1,1,-1
10525240,2,2,-1
9005320,1,1,-1
74900,1,1,-1
955192,2,1,-1
10452600,1,2,-1
2855088,1,2,-1
5133960,1,1,-1
10383720,1,2,-1
10008080,1,1,-1
5562657.69896,1,1,-1
860340,1,1,-1
7928520,1,1,-1
5562657.69896,2,2,-1
37472,2,2,-1
10027520,2,1,-1
9179840,2,2,-1
10090120,1,2,-1
10140960,1,1,-1
9840120,1,1,-1
10197200,1,1,-1
150600,2,1,-1
10776400,1,2,-1
10784840,1,2,-1
150552,1,2,-1
1395128,1,1,-1
9424400,1,1,-1
9421720,1,1,-1
10623200,1,2,-1
2112044,1,2,-1
6169320,1,2,-1
221816,1,1,-1
9908080,1,1,-1
9716800,1,1,-1
9545000,1,2,-1
5323840,1,1,-1
8042040,1,2,-1
9191960,1,2,-1
8765440,1,1,-1
5562657.69896,2,2,-1
4214840,1,1,-1
32100,1,1,-1
9986120,1,1,-1
7119760,1,2,-1
5782560,1,1,-1
6343680,1,2,-1
3064128,1,2,-1
3019908,1,2,-1
5562657.69896,1,2,-1
5562657.69896,1,1,-1
1696064,1,1,-1
10532040,1,1,-1
5562657.69896,1,2,-1
10727560,2,1,-1
10729800,1,1,-1
3040812,1,1,-1
9694280,1,1,-1
560008,2,2,-1
10658440,1,2,-1
10045320,1,2,-1
5562657.69896,1,1,-1
10229840,2,2,-1
10587760,1,1,-1
3871684,1,2,-1
10412600,1,2,-1
10831040,1,2,-1
690868,1,1,-1
10725400,1,1,-1
5562657.69896,2,1,-1
10600920,1,2,-1
10742920,1,2,-1
8632160,1,2,-1
10334200,1,2,-1
11676120,2,1.4655,1
5562657.69896,2,2,-1
226100,2,2,-1
10691320,1,1,-1
363084,1,2,-1
10600480,1,1,-1
10092280,1,2,-1
817488,1,1,-1
67872,2,2,-1
7949000,1,1,-1
10241560,1,2,-1
10471200,1,1,-1
10667480,2,2,-1
8290240,1,2,-1
10660960,1,1,-1
5340000,1,1,-1
182988,1,2,-1
7686080,1,1,-1
3004036,1,2,-1
5562657.69896,1,1,-1
1253156,1,1.4655,-1
9840520,2,2,-1
8822600,1,2,-1
678732,1,1,-1
10298720,1,1,-1
9160400,1,1,-1
10629280,1,1,-1
2858880,1,2,-1
5038920,1,2,-1
18456,2,2,-1
10828360,1,1,-1
5562657.69896,2,2,-1
1049680,1,1,-1
25508,1,2,-1
9471000,2,2,-1
1904684,1,1,-1
10721560,1,1,-1
5562657.69896,1,1,-1
5562657.69896,2,1,-1
2548560,1,2,-1
10728440,1,2,-1
10713600,1,2,-1
5562657.69896,1,1,-1
2132956,2,2,-1
10413600,2,2,-1
4863520,1,2,-1
57456,1,2,-1
9579720,1,2,-1
5562657.69896,2,1,-1
10733080,1,1,-1
2215616,1,2,-1
9259280,1,1,-1
1237960,1,2,-1
118976,1,1,-1
10346560,1,2,-1
192408,1,1,-1
5562657.69896,2,2,-1
5562657.69896,2,2,-1
10458080,1,2,-1
43400,1,1,-1
166692,1,2,-1
9794400,2,2,-1
5562657.69896,1,1,-1
5399640,1,2,-1
8826280,1,2,-1
5562657.69896,1,1,-1
9990600,1,2,1
643852,1,1,-1
10570960,1,2,-1
1244944,1,2,-1
10689640,2,2,-1
9743600,1,1,-1
5562657.69896,1,2,-1
5562657.69896,1,2,-1
4124760,1,2,-1
10526800,1,1,-1
10640800,2,1,-1
5562657.69896,1,1,-1
5562657.69896,1,1,-1
10629000,2,2,-1
525140,1,2,-1
787860,1,2,-1
776136,1,2,-1
3126512,1,1,-1
7624680,2,1.4655,-1
10234160,1,2,-1
6443680,1,1,-1
10820400,1,2,-1
5562657.69896,1,1,-1
676368,2,1,-1
875616,1,1,-1
465336,1,2,-1
5562657.69896,2,2,-1
7239840,2,2,-1
5562657.69896,2,2,-1
10417160,1,1,-1
10455040,1,2,-1
10625160,1,2,-1
10499720,1,2,-1
5562657.69896,2,1,-1
10497760,1,2,-1
9988000,2,2,-1
10556440,1,2,-1
10712000,2,2,-1
5562657.69896,1,1.4655,-1
907100,1,2,-1
10657520,1,1,-1
10592480,1,2,-1
10529480,1,1,-1
175876,1,1,-1
10342800,2,2,-1
5562657.69896,2,1,-1
8374600,1,2,-1
596384,1,1,-1
1404608,1,1,-1
4337440,1,1,-1
10407840,1,2,-1
10280360,2,2,-1
528148,1,1,-1
10223760,1,1,-1
5562657.69896,1,2,-1
5562657.69896,1,1,-1
2521152,1,2,-1
615412,1,2,-1
1445420,1,2,-1
5562657.69896,1,2,-1
736,1,1,-1
10366400,1,1,-1
250752,1,2,-1
8090640,1,2,-1
4213120,2,2,-1
10355000,1,2,-1
10719840,1,1,-1
9356840,2,1,-1
551048,1,2,-1
230424,1,1,-1
5562657.69896,2,2,-1
66884,1,1,-1
10319920,1,1,-1
3312436,1,2,-1
5562657.69896,1,2,-1
6574880,1,2,-1
10447320,1,2,-1
5562657.69896,1,1,-1
4754120,1,2,-1
5562657.69896,1,1,-1
5562657.69896,1,2,-1
1677908,1,1,-1
9900600,1,1,-1
10490440,1,1,-1
2663220,1,1,-1
10194960,1,1,-1
1339180,1,1,-1
1202760,1,2,-1
10362600,1,1,-1
7766800,1,2,-1
9676800,1,1,-1
10536000,2,2,-1
5483440,2,2,-1
24424,1,2,-1
10673960,1,1,-1
5562657.69896,1,1,-1
9874280,1,1,-1
3716952,1,1,-1
10356840,1,2,-1
10269560,2,2,-1
10852880,1,2,-1
5562657.69896,1,2,-1
3290828,1,1,-1
8893080,1,1,-1
10311480,2,2,-1
1674180,1,2,-1
10487080,1,2,-1
7776,1,2,-1
10641000,1,1,-1
10720200,1,2,-1
7092360,1,1,-1
9887920,1,2,-1
699720,1,1,-1
10598200,2,2,-1
128732,1,2,-1
9642800,1,2,-1
10342360,1,1,-1
8080400,1,2,-1
10477840,1,1,-1
10291840,2,2,1
5364720,1,1,-1
2200948,1,1,-1
5562657.69896,1,2,-1
8152280,2,2,1
317852,1,2,-1
10648760,1,2,-1
3592140,1,1.4655,-1
272060,1,2,-1
523428,1,1,-1
811312,1,1,-1
9905840,1,1,-1
285824,1,2,-1
10225440,1,1,-1
1650440,1,1,-1
805020,1,2,-1
1536556,1,1,-1
112328,1,2,-1
10272480,1,1,-1
4983240,2,1,-1
10505520,1,2,-1
5562657.69896,1,1,-1
10498320,2,2,-1
9314800,1,2,-1
10727480,1,2,-1
9926840,1,2,-1
10229920,1,1,-1
10019840,1,1,-1
10713600,1,1,-1
10708040,2,2,1
7917480,1,2,-1
10720600,1,1.4655,-1
1804080,1,1,-1
10620200,1,1,-1
2485100,1,2,-1
10434400,1,1,-1
5562657.69896,2,2,1
10473200,1,1,-1
153708,1,2,-1
9899840,1,2,-1
5562657.69896,1,1,-1
9521080,2,2,-1
10314600,1,1,-1
1811800,1,1,-1
161744,1,1,-1
1202408,1,2,-1
852192,1,1,-1
10390800,2,2,-1
359152,1,1,-1
10335680,1,2,-1
3986024,1,1,-1
9514960,1,2,-1
10322040,2,2,-1
5562657.69896,2,2,-1
5562657.69896,1,2,-1
6776200,1,2,-1
10234760,1,1,-1
9311920,1,1,-1
10450800,1,1,-1
10489840,1,2,-1
10561280,1,2,-1
5543000,2,2,-1
5562657.69896,1,1,-1
947348,1,1,-1
69056,1,1,-1
10735560,1,2,1
3251760,1,1,-1
5562657.69896,1,2,-1
236232,1,2,-1
10517000,1,2,-1
8237720,1,2,-1
10053760,2,2,1
81064,1,1,-1
5562657.69896,2,2,-1
5562657.69896,1,1,-1
5637600,1,2,-1
204492,1,1,-1
10757800,1,1,-1
974264,1,2,-1
1895744,1,1,-1
10622200,1,1,-1
10339640,1,2,-1
5562657.69896,2,2,-1
8597520,1,1,-1
776628,2,2,-1
10368000,1,2,-1
504324,1,2,-1
10396400,1,1,-1
2147500,1,2,-1
10713600,1,2,-1
1548060,1,1,-1
5562657.69896,1,1,-1
10244960,1,2,-1
8674080,1,2,-1
10324000,1,1,-1
527648,1,2,-1
9267880,1,1,-1
6633280,1,1,-1
9492360,1,1,-1
1703300,1,2,-1
3735464,1,2,-1
10641400,1,2,-1
5562657.69896,1,1,-1
5562657.69896,1,1,-1
1756000,1,2,-1
776464,1,1,-1
5562657.69896,2,1,-1
234484,1,2,-1
5562657.69896,2,2,-1
10512640,1,2,-1
8783760,1,2,-1
1187132,1,2,-1
71172,1,1,-1
3763532,1,1,-1
10616800,1,2,1
5562657.69896,2,1,-1
9095440,2,2,1
10525240,1,1,-1
10441400,1,2,-1
10298200,1,1,-1
133960,1,2,-1
5097360,1,2,-1
2659900,1,1,-1
10341040,1,1,-1
10604040,1,2,-1
1689224,1,2,-1
9403240,1,1,-1
10587440,1,2,-1
25960,2,2,-1
10436600,1,1,-1
245412,1,1,-1
5562657.69896,1,1,-1
10466120,1,1,-1
605240,2,2,-1
5562657.69896,2,1,-1
1718628,1,1,-1
9278960,1,2,-1
10377480,1,1,-1
10667600,1,1,-1
5562657.69896,1,2,-1
10467320,1,2,1
10374800,1,1,-1
10312,1,1,-1
10680320,1,1,-1
10619480,1,2,-1
10675440,1,1,-1
5562657.69896,2,1,-1
1986832,1,2,-1
10500720,2,1.4655,-1
6099200,1,1.4655,-1
10459400,1,2,-1
2573720,1,2,-1
5562657.69896,2,1,-1
9433560,1,1,-1
4311040,1,1,-1
5563160,2,2,-1
10604400,1,2,-1
10512000,1,1,-1
10416880,1,1,-1
6096640,2,1,-1
5562657.69896,2,2,-1
123808,1,2,-1
5562657.69896,2,2,-1
655940,2,1,-1
5562657.69896,1,2,-1
10148760,1,2,-1
8215880,1,2,-1
160240,2,1,-1
10386120,1,1,-1
5562657.69896,1,1,-1
3556440,1,1,-1
10482280,2,2,-1
5562657.69896,1,1,-1
369200,1,1,-1
7746960,1,2,-1
1743504,1,1,-1
5562657.69896,1,1,-1
404976,1,2,-1
344660,1,1,-1
7151240,1,1,-1
9422040,1,1,-1
10026400,1,1,-1
5740280,1,2,-1
958184,1,2,-1
10093240,1,2,-1
10595640,1,1,-1
9394000,1,2,-1
5808760,1,1,-1
678488,2,2,-1
10758640,1,2,-1
5562657.69896,2,2,-1
9938880,1,1,-1
10781040,2,1,-1
9627240,1,1,-1
5562657.69896,1,2,-1
9998280,1,1,-1
10521680,1,1,-1
5562657.69896,2,2,-1
1677804,1,2,-1
10771280,1,2,-1
5562657.69896,1,1,-1
5562657.69896,1,2,-1
98668,1,2,-1
10612560,1,2,-1
3131848,1,1,-1
10318120,2,1,-1
6963160,1,2,-1
5783920,2,1,-1
6617400,1,1,-1
303608,1,2,-1
8236200,2,2,1
10430520,1,1,-1
10563840,1,1,-1
10552920,1,1,-1
4598440,1,2,-1
9688000,1,1,-1
10370680,2,2,-1
10516840,2,1,-1
9635200,1,1,-1
5562657.69896,2,2,-1
10363960,1,2,-1
1087508,1,2,-1
10590800,1,1,-1
5562657.69896,2,2,-1
10200200,1,2,-1
10589360,1,2,-1
10312280,1,1,-1
1254816,1,1,-1
5562657.69896,1,2,-1
10703640,1,1,-1
2494460,1,2,-1
10534160,1,1,-1
2786320,1,2,-1
5562657.69896,1,1,-1
188292,1,2,-1
103108,1,1,-1
638144,1,2,-1
10454880,1,2,-1
10548840,1,2,-1
7025120,1,1,-1
10455120,1,1,-1
401284,1,2,-1
13027640,2,1,-1
294200,1,1,-1
3339796,2,2,1
10322360,2,2,-1
5150520,1,2,-1
386136,1,1,-1
9996760,2,2,-1
10059000,1,1,-1
31372,1,2,-1
9237080,1,2,-1
10694560,1,2,-1
1080444,2,2,-1
379352,2,2,-1
8501080,2,2,-1
5562657.69896,1,1,-1
2025464,1,1,-1
10368000,1,2,-1
5562657.69896,1,2,-1
10391320,1,2,-1
10452920,1,2,-1
10601680,1,1,-1
10258240,1,1,-1
125000,1,2,-1
1038792,2,2,-1
10413920,2,2,-1
10446720,2,1,-1
5562657.69896,2,2,-1
8605200,1,2,-1
10259920,2,2,-1
422528,1,1,-1
5562657.69896,1,1,-1
50468,1,2,-1
10533640,1,1,-1
10682480,1,2,-1
5562657.69896,2,1.4655,-1
4579280,1,2,-1
10117400,1,1,-1
10494680,1,2,-1
10379920,2,2,-1
1601256,1,2,-1
5562657.69896,1,1,-1
2687736,1,1,-1
7132880,1,1,-1
10154600,1,1,-1
543692,1,2,-1
10252240,2,2,-1
8374440,1,1,-1
9390680,1,2,-1
3341668,1,2,-1
5562657.69896,1,1,-1
4212680,1,2,-1
9923240,1,1,-1
8815200,1,2,-1
10403640,1,2,-1
2654820,1,1,-1
478864,1,2,-1
8317520,1,2,-1
10538160,1,1,-1
5257200,1,1,-1
9364120,1,2,-1
10297600,1,2,-1
901364,1,1,-1
10445520,1,2,-1
2671248,1,1,-1
613432,1,1,-1
705036,1,1,-1
10652280,1,2,-1
9130240,1,2,-1
10149240,2,2,-1
10309840,1,1,-1
871236,1,1,-1
172164,1,2,-1
7633680,1,2,-1
9508760,1,2,-1
10474320,1,1,-1
5562657.69896,2,1,-1
107968,1,2,-1
5562657.69896,2,2,-1
1789836,1,1,-1
5562657.69896,2,1,-1
9741240,1,2,-1
5562657.69896,1,1,-1
473628,1,2,-1
3000860,1,1,-1
8970680,1,2,-1
96712,1,2,-1
10567760,1,1,-1
10761320,1,1,-1
5562657.69896,1,1,-1
9267520,1,1,-1
7545280,2,2,-1
10345160,2,1,-1
37444,1,1,-1
80372,1,2,-1
8769680,1,1,-1
2503364,1,2,-1
7930960,1,2,-1
10683520,1,2,-1
10071640,1,2,-1
799908,1,2,-1
5562657.69896,1,2,-1
8690200,1,2,-1
5339960,1,2,-1
9025680,1,2,-1
318236,1,2,-1
10341200,1,1,-1
9958120,1,1,-1
10163000,1,2,-1
10251160,1,2,-1
10368000,1,1,-1
5562657.69896,1,2,-1
5562657.69896,2,1,-1
10740360,2,1,-1
183240,1,2,-1
9715120,1,2,-1
661056,1,1,-1
7365240,2,2,-1
10598400,1,2,-1
12288240,2,1,-1
3944692,1,1,-1
10596600,1,1,-1
9182920,1,2,-1
3024828,1,2,-1
8139000,1,2,-1
10575760,1,1,-1
3611684,1,1,-1
10406160,1,1,-1
5562657.69896,1,1,-1
2775748,1,2,-1
5562657.69896,1,2,-1
10935840,1,1,-1
5562657.69896,1,1,-1
5562657.69896,2,2,-1
11315320,1,1,-1
15384,1,2,-1
5562657.69896,1,2,-1
558884,1,2,-1
1169396,1,2,-1
5562657.69896,1,2,-1
2871236,1,2,-1
9651040,2,1,-1
1865072,1,2,-1
1909216,1,1,-1
421752,2,1,-1
5562657.69896,1,2,-1
10357760,1,2,-1
10500280,1,2,-1
2176384,1,1,-1
311796,1,1,-1
4072040,1,1,-1
10320200,1,1,-1
5562657.69896,2,1,-1
10842840,2,2,-1
6480920,1,1,-1
2241568,1,1,-1
1168360,1,1,-1
567796,1,1,-1
4575920,1,1,-1
10710480,1,2,-1
9667840,2,2,-1
10362120,1,2,-1
5562657.69896,1,1,-1
2787756,1,1,-1
10586440,1,1,-1
10564480,1,2,-1
10679000,1,2,-1
10551000,1,1,-1
10074440,1,1,-1
10804040,1,2,1
2838240,2,2,-1
10682560,1,1,-1
10462880,1,2,-1
5562657.69896,2,2,-1
7800960,1,2,-1
1902800,1,1,-1
10295000,1,2,-1
9910800,1,2,-1
4514960,1,1,-1
2321556,1,2,-1
950932,1,1,-1
7661840,1,1,-1
10479680,1,1,-1
1110196,1,1,-1
10397640,1,2,1
8820120,1,1,-1
10213360,1,2,-1
2095436,2,2,-1
5562657.69896,2,1,-1
10289280,1,1,-1
1074204,1,1,-1
3152404,1,2,-1
3044304,1,2,-1
10962160,1,1,-1
1215420,1,2,-1
888240,1,1,-1
1937400,1,1,-1
5562657.69896,1,1,-1
235524,1,1,-1
9559120,1,2,-1
1839964,1,1,-1
75532,1,1,-1
10690440,1,1,-1
10217280,1,2,-1
5562657.69896,1,1,-1
5562657.69896,2,2,-1
10471560,1,1,-1
2217332,1,2,-1
10473040,1,2,-1
1801884,2,2,-1
1208464,1,2,-1
5523480,2,1,1
5562657.69896,2,2,-1
10213320,1,2,-1
10271240,1,1,-1
10442160,2,2,-1
10280080,1,1,-1
1705852,1,2,-1
9273480,1,1,-1
10272840,1,2,-1
7560880,2,2,-1
5562657.69896,1,2,-1
2413612,1,1,-1
4368720,2,2,-1
10324000,1,2,-1
215136,1,2,-1
5562657.69896,1,1,-1
646800,1,1,-1
10468640,1,1,-1
10480840,1,1,-1
262500,1,1,-1
10304040,1,1,-1
10051440,1,1,-1
68100,1,2,-1
879032,1,2,-1
5562657.69896,1,1,-1
5188600,1,1,-1
9419760,1,2,-1
9807840,1,2,-1
10326240,2,1,-1
10713600,1,1,-1
5562657.69896,1,1,-1
10311880,1,2,-1
10291800,1,1,-1
10201400,1,2,-1
383492,1,2,-1
3011876,1,2,-1
10580280,1,1,-1
2808912,1,1,-1
5562657.69896,1,2,1
5039440,1,2,-1
5562657.69896,2,1,-1
10300360,1,1,-1
5792560,1,1,-1
10224080,1,1,1
5562657.69896,1,2,-1
33620,1,1,-1
9542440,1,2,-1
3106316,1,1,-1
8501760,1,2,-1
210204,2,2,-1
2321564,1,1,-1
1156760,1,1,-1
5562657.69896,2,2,-1
297432,1,2,-1
5562657.69896,2,2,-1
2605828,1,1,-1
10724360,1,1,-1
10308480,1,1.4655,-1
334176,1,2,-1
556280,1,2,-1
362408,2,2,-1
7832160,1,2,-1
10538280,2,1,-1
10437600,1,1,-1
1709896,1,1,-1
9562920,1,1,-1
10310880,1,1,-1
10149800,1,1,-1
157204,1,2,-1
10495080,2,1,-1
10197280,1,1,-1
459464,1,1,-1
9752400,1,2,-1
12840760,2,2,-1
5562657.69896,2,1,-1
10517920,1,2,-1
9962000,2,2,-1
10200360,1,1,-1
10640640,1,2,-1
3040356,1,2,-1
6554320,1,1,-1
5562657.69896,2,1,-1
10588360,1,1,-1
5562657.69896,1,1,-1
11851440,2,2,-1
2826144,1,1,-1
472764,1,2,-1
802612,1,2,-1
88912,1,2,-1
7088080,1,1,-1
2619104,1,2,-1
7258280,1,1,-1
10712520,1,2,-1
5562657.69896,1,2,-1
2543568,1,1,-1
10490040,1,1,-1
9927880,1,1,-1
1574748,1,1,-1
39976,1,2,-1
10637840,1,1,-1
5116440,1,1,-1
6024960,1,1,-1
8287560,2,2,-1
6190200,1,2,-1
10504480,1,1,-1
9828560,2,2,-1
9332600,2,1.4655,-1
5562657.69896,1,1,-1
9748720,1,1,-1
10190240,1,2,-1
451640,1,2,-1
9398120,1,2,-1
10372880,1,1,-1
3749732,1,2,-1
2016884,1,1,-1
5277560,1,1,-1
1762616,1,2,-1
9882440,1,2,-1
10467520,2,1,-1
5562657.69896,1,1,-1
10041520,2,2,-1
3294808,1,1,-1
5562657.69896,2,2,-1
10463960,2,1,-1
174144,1,1,-1
7926120,1,1,-1
5562657.69896,2,2,-1
5562657.69896,1,2,-1
9130760,1,2,-1
310348,1,2,-1
4787280,1,2,-1
2724132,1,1,-1
18272,1,1,-1
10658960,1,1,-1
10309840,2,1,-1
10647040,1,1,-1
10605680,2,2,-1
6203200,1,2,-1
5562657.69896,1,1,-1
5562657.69896,2,1,-1
5562657.69896,2,2,-1
8567080,2,2,-1
5854600,1,1,-1
7968880,1,2,-1
6844520,1,1,-1
2633508,1,1,-1
432068,1,1,-1
6393480,1,2,-1
5562657.69896,1,2,-1
7487200,1,2,-1
388804,2,2,-1
2807052,1,2,-1
5562657.69896,2,2,-1
10781240,1,1,-1
9300440,1,1,-1
114420,1,2,-1
10277040,2,1,-1
5562657.69896,1,1,-1
10368000,1,1,-1
10498520,2,2,-1
3145792,1,1,-1
10411080,1,2,-1
7956880,1,1,-1
10181680,1,2,-1
10454040,2,1,-1
3711936,1,1,-1
10596520,1,2,-1
493096,1,1,-1
10575680,1,1,-1
5562657.69896,1,1.4655,-1
5562657.69896,2,1,-1
335908,1,1,-1
10367160,1,2,-1
5562657.69896,1,2,-1
2796548,1,1,-1
834928,1,1,-1
4982680,1,1,-1
10834880,1,2,-1
5562657.69896,1,2,-1
349452,1,1,-1
10454680,1,1,-1
5396120,1,1,-1
9913760,1,2,-1
9623680,1,1,-1
59484,1,1,-1
10484240,2,1,-1
10455720,1,1,-1
10671920,1,2,-1
10687360,1,1,-1
88672,1,1,-1
10273280,1,1,-1
2544000,1,2,-1
5562657.69896,1,1,-1
10299840,1,1,-1
3717764,1,1,-1
10363400,1,2,1
7322760,1,1,-1
10360640,1,2,-1
467908,1,1.4655,-1
10682760,1,2,-1
4432880,1,1,-1
10275440,1,1,-1
3895992,1,1,-1
9850440,1,2,-1
1709932,1,2,-1
249004,2,2,-1
794952,1,1,-1
10546720,2,2,-1
47036,1,1,-1
5562657.69896,1,1,-1
6513560,1,1,-1
5562657.69896,2,2,-1
831196,1,1,-1
319272,1,2,-1
10219520,1,2,-1
10562640,1,2,-1
5562657.69896,2,1.4655,-1
263824,1,2,-1
10432520,2,2,1
10761600,1,2,-1
9825160,2,2,-1
5562657.69896,1,2,1
10605960,2,1,-1
276560,1,2,-1
10563360,2,1,-1
10323640,1,1,-1
1456540,1,1,-1
3476656,1,1,-1
10771520,1,2,-1
3244204,1,2,-1
10677320,2,2,-1
10196280,1,1,-1
10608200,1,2,-1
9676760,1,1,-1
8352480,2,2,-1
7230520,1,1,-1
10634200,2,2,-1
10033800,1,2,-1
3949484,1,1,-1
5562657.69896,1,1,-1
9960960,1,1,-1
5642800,1,2,-1
10502520,1,2,-1
10623920,1,2,-1
10615000,1,2,-1
1633756,1,1,-1
10727680,1,1,-1
9752040,1,1,-1
9320320,1,1,-1
203864,1,2,-1
10347680,1,2,-1
10342880,1,2,-1
801216,1,1,-1
10511280,2,2,-1
10505880,2,2,-1
892364,1,2,-1
6398800,1,2,-1
6631560,1,2,-1
7383280,1,1,-1
10718280,2,2,-1
5562657.69896,2,2,-1
705568,1,1,-1
3037984,1,2,-1
3862632,1,1,-1
10521920,1,1,-1
4988,1,1,-1
8348880,2,2,1
5562657.69896,2,1,-1
168660,2,1,-1
10023560,1,2,-1
5562657.69896,1,2,-1
2906112,1,2,-1
10744000,1,2,-1
5562657.69896,2,1,-1
10551320,1,2,-1
1445108,1,1,-1
5562657.69896,2,2,-1
10432400,1,2,-1
10561320,1,2,-1
8239600,1,1,-1
10742920,1,2,-1
4197640,1,2,-1
1668752,1,1,-1
10706800,2,2,-1
6936600,1,2,-1
9835680,1,1,-1
9282520,1,2,-1
3163740,1,1.4655,-1
10377440,1,2,-1
5562657.69896,1,1,-1
1899948,1,2,-1
10490280,1,1,-1
10541360,1,1,-1
10556200,1,2,-1
5562657.69896,1,1,-1
2408220,1,2,-1
10337360,1,1,-1
10381200,1,1.4655,-1
10400680,1,1,-1
5562657.69896,2,2,-1
1685184,1,2,-1
698400,1,1,-1
114452,1,1,-1
10001560,1,1,-1
5562657.69896,2,2,-1
10417080,2,2,-1
8512000,1,1,-1
8500360,1,1,-1
5562657.69896,1,2,-1
5562657.69896,2,1.4655,-1
10205520,1,2,-1
10291000,1,1,-1
10743080,1,2,-1
10523800,1,2,-1
9396400,1,2,-1
10745240,1,1,-1
10461400,1,1,-1
43876,2,1,-1
1476140,1,2,-1
10319560,1,1,-1
9861200,1,1,-1
3822772,1,1,-1
10388160,1,2,-1
5562657.69896,2,2,-1
804504,1,2,-1
939604,1,2,-1
9476560,1,1,-1
8478160,1,1,-1
5562657.69896,1,1,-1
10454760,2,2,-1
9231440,1,2,-1
2116456,1,1,-1
8009000,1,2,-1
10316400,1,1,-1
9465200,2,2,1
5726480,1,1,-1
858196,1,2,-1
1734500,1,1,-1
10717720,1,2,-1
8360400,1,2,-1
10264680,2,2,-1
9647160,1,2,-1
9240760,1,2,-1
6059560,1,1,-1
1285416,1,1,-1
9858560,1,1,-1
586036,1,1,-1
885676,1,1,-1
3165384,1,2,-1
10301680,2,2,-1
5811800,1,2,-1
2162068,2,2,-1
10547360,2,2,-1
10370760,1,1,-1
10318320,1,2,-1
217936,1,1,-1
10146720,1,2,-1
10356360,1,1,-1
10699320,1,1,-1
831384,1,1,-1
10426040,2,2,-1
592308,1,1,-1
778676,1,1,-1
10677280,2,2,-1
458284,1,1,-1
10309480,1,1,-1
10406240,1,2,-1
10593000,1,1,-1
5562657.69896,2,1,-1
5562657.69896,1,1,-1
1411716,2,2,-1
8866320,1,1,-1
10239000,2,2,-1
9676800,1,2,-1
2509572,1,1,-1
1196668,1,1,-1
10578520,1,1,-1
9487040,1,2,-1
5562657.69896,1,2,-1
9405640,1,2,-1
10192760,1,1,-1
3912080,1,1,-1
282936,1,2,-1
5562657.69896,1,1,-1
5562657.69896,1,1,-1
9967000,2,1,-1
3712616,1,2,-1
10621840,1,1,-1
10550720,2,2,-1
2631880,1,1,-1
5562657.69896,1,2,-1
10393240,2,2,-1
2157100,1,2,-1
10406720,1,1,-1
10357880,2,2,-1
3918772,1,1,-1
2411048,1,1,-1
4851320,1,1,-1
1838420,1,1,-1
10381800,1,2,-1
3158192,1,1,-1
5562657.69896,2,2,-1
10634960,2,1,-1
59780,1,1,-1
10382560,1,2,-1
161644,1,1,-1
10065280,1,1.4655,-1
5562657.69896,1,2,-1
10094240,1,1,-1
10321720,1,2,-1
3401452,1,1,-1
5562657.69896,1,2,-1
4148840,1,2,-1
9881800,1,2,-1
10528760,1,2,-1
5562657.69896,2,1,-1
10381560,1,2,-1
10368000,1,1,-1
1951588,1,1,-1
5562657.69896,2,1,-1
10170000,1,2,-1
9469000,1,1,-1
869316,1,1,-1
10486680,1,2,-1
5562657.69896,1,1,-1
4304840,1,2,-1
10606680,1,1,-1
5562657.69896,2,1,-1
5562657.69896,2,2,-1
6326440,2,2,-1
5562657.69896,2,1,-1
10248480,1,1,-1
3512928,1,1,-1
10452280,2,1,-1
10118760,1,2,-1
3528872,1,1,-1
8899360,2,1,-1
829596,1,1,-1
4127360,1,1,-1
10560560,1,2,-1
1855464,2,1,-1
10204040,2,2,-1
10208320,1,1,-1
8242840,1,1,-1
10686880,1,2,-1
11052360,1,2,-1
7313440,2,2,-1
230376,2,1,-1
10370200,1,1,-1
9728240,1,1,-1
9341400,1,2,-1
5562657.69896,2,2,-1
10725480,1,1,-1
262220,1,2,-1
5782600,1,1,-1
5562657.69896,1,1,-1
10089760,1,2,-1
9560160,1,1,-1
555256,1,2,-1
