@relation data
@attribute Var81 numeric
@attribute Var113 numeric
@attribute Var126 numeric
@attribute Var193 numeric
@attribute Var207 numeric
@attribute Var218 numeric
@attribute churn numeric
@data
91685.018146058,-153278.608486739,-14,38,6,2,-1
91685.018146058,-483072,4,38,10,1,-1
5361.09,-153278.608486739,32,38,6,1,-1
55894.5,-981744,-0.39968,38,10,2,-1
3618.99,-54754,4,38,10,1,-1
30484.2,-136578.4,-0.39968,16,5,1,-1
8454.87,-174500,28,2,10,2,-1
67757.41,351833.6,-0.39968,38,10,1,-1
46155.3,37670.16,-0.39968,38,10,2,-1
216167.4,-154861.2,-20,48,5,2,-1
209016.9,70018.4,48,38,10,2,-1
91685.018146058,432176,4,38,10,1,-1
4249.98,-261122.8,-0.39968,7,11,1,-1
226061.7,21630.72,-22,7,5,2,-1
6873.479,91816.4,4,38,10,1,-1
142605,210887.6,-22,34,9,1,-1
91685.018146058,-693440,-18,38,10,1,-1
51804.3,433620,-0.39968,38,9,1,-1
157705.8,67662.4,-28,7,8,1,-1
91685.018146058,-406068,-0.39968,38,10,1,-1
35059.2,103218,4,38,10,2,-1
160316.7,-52957.6,-0.39968,7,5,2,-1
33013.5,-1240224,-0.39968,38,10,1,-1
3845.79,-766096,-0.39968,38,10,1,-1
179553.6,132558,-0.39968,7,8,1,-1
134624.4,555876,4,38,10,2,-1
223220.4,133906.8,-26,38,9,1,-1
14378.64,104578,-30,38,5,1,-1
169410,275750.8,-0.39968,38,10,1,-1
8800.89,17990.84,-0.39968,2,5,2,-1
9823.74,12276.6,4,38,10,1,-1
89016.91,379068.4,-0.39968,2,5,1,-1
126552.3,-499764,-30,38,10,1,-1
177897.6,104897.2,4,38,10,2,1
296100,-154.5716,-0.39968,38,10,2,1
8497.5,-452180,-0.39968,2,10,2,-1
5368.77,44397.2,4,38,5,2,-1
229600.2,156062,-30,2,10,1,-1
133858.8,268742,-4,38,5,1,-1
3087.09,-29316.28,-0.39968,38,10,2,-1
186963.3,-30596.72,-0.39968,13,9,1,-1
191196.9,121192.8,4,38,10,1,-1
19728.96,-970948,-0.39968,38,10,1,-1
159186,100492.4,4,2,5,1,-1
82569,-80531.6,-0.39968,38,10,2,-1
226207.2,122537.6,-26,14,8,2,-1
150719.1,312840.4,4,38,10,2,-1
201504.3,97192.8,-0.39968,38,10,2,-1
225915,127179.2,10,38,10,2,-1
91685.018146058,-98249.6,-30,38,10,1,-1
8217.9,-18317.84,26,38,10,2,-1
88704.59,36173.84,-0.39968,51,11,1,-1
174864.3,128666.8,18,38,9,1,-1
132207.9,90173.6,-0.39968,38,10,2,-1
149910.3,106735.6,14,38,10,1,-1
99229.8,119206,6,38,10,1,-1
91685.018146058,-3265168,-16,38,10,1,-1
545907,-195404.8,-8,38,10,2,-1
67119.3,164125.2,-30,38,10,1.4655,-1
91685.018146058,-2209864,-20,38,10,1,-1
15434.94,-137617.2,-0.39968,2,10,2,1
7587.33,-12892.68,-10,38,10,2,-1
958758,-521476,-26,38,10,1,-1
17125.26,-15973,-0.39968,38,5,1,-1
17049.9,-154563.2,-0.39968,48,6,2,-1
91685.018146058,-1157348,-20,38,10,2,1
261657.9,469168,-20,38,10,1.4655,-1
52822.2,-639252,64,38,10,1,-1
43981.5,756948,-0.39968,38,10,1,1
96213.59,-537268,-28,38,10,1.4655,-1
25035.63,-1432460,-20,38,10,1,-1
91685.018146058,-1407936,-18,38,10,2,-1
215936.4,149536.8,-26,13,9,1,-1
20533.29,229836.8,-0.39968,2,5,2,-1
94077,132574.4,-30,7,8,2,-1
171196.5,40100,24,38,10,2,-1
91685.018146058,-1860044,4,38,10,1,-1
149292,179784.4,-0.39968,2,10,2,-1
156267.3,112816.4,-0.39968,2,10,2,-1
6570.03,-1937800,-20,38,10,2,-1
5515.95,40293.2,-0.39968,2,10,2,-1
21904.41,3318048,4,38,10,1,-1
4564.17,-132362,-0.39968,2,10,1,-1
59402.4,129279.6,-30,2,10,1.4655,-1
19740.96,-32257.56,-0.39968,38,4,2,-1
91685.018146058,-1711072,-22,38,6,2,-1
26184.84,-978136,-22,38,10,2,-1
97741.2,191635.6,-28,38,6,1.4655,-1
91685.018146058,-1961920,-16,38,10,2,-1
7955.55,22325.84,30,37,5,1,-1
19882.29,-244488.4,4,38,10,2,-1
39996.9,-858416,-30,42,5,2,-1
107430.9,108506.4,-28,7,5,1,-1
5600.49,53486.8,32,2,11,2,-1
91685.018146058,-275868,-18,38,10,2,-1
87419.7,162180.8,-0.39968,2,10,1,-1
91305.91,117227.2,-20,38,10,2,-1
27934.95,150026.4,-0.39968,11,5,2,-1
185431.2,200594,12,38,10,2,-1
118431.6,222558,-30,10,5,1,-1
184882.8,105923.6,-0.39968,38,10,1,-1
95715,149111.6,-0.39968,38,10,1,-1
127781.1,1164536,4,7,8,1,1
103127.4,-144682.4,-0.39968,38,10,1,1
148209.3,177023.2,-0.39968,38,10,2,-1
7062.39,-151556.8,4,38,10,1,-1
219925.8,169233.2,-0.39968,2,5,2,-1
91685.018146058,-1209796,-28,38,10,2,-1
83135.7,103219.6,-12,2,10,2,-1
233202.3,681596,20,38,10,2,1
27306.09,-739024,-0.39968,38,10,1,-1
223750.2,-564004,32,38,10,1,-1
27216.03,-4118800,-0.39968,38,10,2,-1
110056.8,52486.8,-26,38,10,1,-1
108366.6,270308.4,-0.39968,38,10,1,-1
223582.5,114667.6,-24,16,5,2,-1
91685.018146058,-810740,-14,38,10,2,-1
94459.5,-153278.608486739,-30,38,10,2,-1
190398,2898056,-20,2,10,1,-1
123036,82513.2,20,38,10,2,-1
11355.12,562148,-20,38,10,2,-1
91685.018146058,-153278.608486739,-0.39968,38,10,1,-1
68077.5,177708.8,-0.39968,31,5,2,-1
136801.8,-1333944,4,38,10,2,-1
31267.8,95156.4,4,38,9,2,-1
168385.8,119859.2,10,29,8,1,-1
1918.533,9015.72,30,2,10,2,-1
21374.55,-12439.72,-0.39968,7,5,1.4655,1
104906.4,-713.716,-30,38,10,1,-1
1919.25,-553.54,-0.39968,7,10,2,-1
91685.018146058,-38396.16,-0.39968,38,10,1,-1
200795.7,76151.6,32,2,10,2,-1
31681.2,40894,-18,38,10,2,-1
24128.97,21898.16,56,37,5,1,-1
228495.9,195042,-30,13,9,2,-1
4193.7,-21453.72,38,38,10,1,-1
91685.018146058,-152663.6,-0.39968,38,10,2,-1
4679.55,-1804796,-20,38,10,1,-1
51678,134486,-4,38,10,2,-1
29836.65,-9818.84,4,38,10,2,-1
91685.018146058,36446.4,4,13,9,2,-1
190978.5,366503.6,-0.39968,38,10,1,-1
3607.29,-14443.84,4,45,6,1,-1
161365.8,105795.6,4,38,10,2,-1
76087.8,-365807.2,-0.39968,2,10,1,-1
18396.12,-24200.16,-0.39968,2,10,2,-1
231031.5,479260,4,32,5,2,-1
188694,483476,-24,38,10,2,-1
167425.5,256903.2,10,38,6,2,-1
144456.9,379132,-22,38,10,1,-1
11958.51,-479540,16,38,10,2,-1
224149.5,-205236.4,-0.39968,38,10,2,1
183728.1,68648,-30,38,10,1,-1
196249.2,712572,-18,38,10,2,-1
105172.5,45228,-0.39968,38,5,2,-1
21725.73,-175616.4,6,38,10,1,-1
229570.8,-31954.44,-22,38,10,2,-1
91685.018146058,-1171104,-24,38,10,2,-1
35750.7,-146784.4,4,38,10,1,-1
92571.91,402512,-28,38,10,1,-1
91685.018146058,-1999756,-18,38,9,2,-1
91685.018146058,-1704288,-0.39968,38,10,1,-1
212934.9,144190.4,-28,38,10,1,-1
41483.4,470416,4,26,5,1,-1
26649.96,196197.2,-0.39968,38,6,2,-1
294615.6,411664,-30,38,10,1,-1
5617.47,4003.16,-0.39968,2,10,2,-1
91685.018146058,-824392,-18,38,10,1,-1
209445.3,168041.6,-0.39968,38,5,2,-1
18914.07,668180,-30,38,10,1,-1
190509.6,-153448,-0.39968,38,10,1,-1
317583,-34266,-30,2,10,1,-1
66768.59,274536.4,-0.39968,38,10,2,-1
56416.5,794.428,24,7,8,2,-1
193750.5,131869.2,4,38,10,1,-1
17159.55,76300,28,38,10,1,1
10300.8,149436,-0.39968,38,6,1,1
74389.8,203262.4,16,38,10,1,-1
4687.89,23150.44,38,38,10,1,-1
91685.018146058,-153278.608486739,-0.39968,38,10,1,1
226134.9,122583.6,26,16,5,1,-1
91685.018146058,-1021112,-0.39968,38,10,1,1
203225.7,144452.4,-30,38,10,1,-1
11730.06,-1726636,-20,10,5,1,-1
43314.9,-74608.4,-0.39968,38,10,1,-1
134413.2,94985.2,10,13,9,1,-1
179775.9,348227.6,8,38,9,1,1
46000.2,1835604,26,38,10,2,-1
5375.55,18805.44,4,38,10,1,-1
57822.3,87118,-0.39968,38,10,1,-1
197914.2,-706296,-12,38,10,2,-1
213811.8,187453.6,10,38,9,2,-1
8033.64,1590.572,-0.39968,38,10,2,1
62943,-153278.608486739,-0.39968,38,10,2,-1
82833,330673.6,-0.39968,38,10,1,-1
6838.021,-7525,4,38,5,1,-1
87926.7,237658.8,-0.39968,2,10,2,-1
6206.13,30757.44,-0.39968,2,11,2,-1
218289.6,249140,-0.39968,2,10,2,-1
33698.1,-572880,36,38,10,2,-1
4539.24,-842668,-24,38,10,1,-1
8142.93,49788.4,6,38,10,2,-1
2056.296,6203.56,-0.39968,38,5,2,-1
58539.6,-72504.4,-24,38,10,1,-1
16986.57,-54880.4,-0.39968,38,10,1,1
48347.7,229982.4,-0.39968,2,10,2,-1
22169.13,24050.16,-26,2,5,2,-1
180976.2,911224,4,38,10,1,1
37079.4,-263199.6,-0.39968,38,10,2,-1
248515.5,176215.2,34,38,6,1,-1
7244.521,99886,4,2,10,1,-1
215277.6,121499.2,-28,38,9,1,-1
14798.16,365073.6,-0.39968,38,10,2,-1
40997.4,-542448,-4,38,10,1,-1
126325.5,1045840,-20,38,10,2,-1
18694.5,-430404,-0.39968,2,5,1,1
63243.9,-787596,-0.39968,2,10,1,-1
197547,-153278.608486739,6,38,10,1,-1
207209.7,109158.4,36,38,10,1,-1
176238.9,-6379920,-24,38,10,2,-1
286153.2,142028.4,-8,38,10,2,-1
37937.4,153887.6,-0.39968,7,5,1,-1
20613.72,-600124,4,38,10,1,-1
14686.41,-172272.4,36,25,10,1,-1
4766.1,-14184.56,-0.39968,2,5,1.4655,-1
99884.09,37832,-0.39968,38,8,1,-1
92621.09,60581.2,4,38,10,1,-1
99844.2,-187575.2,-0.39968,2,10,2,-1
6041.31,-1860900,-20,38,10,2,-1
91685.018146058,-1012964,4,38,5,1,-1
19804.38,258029.2,4,38,10,2,1
2390.679,22526.72,34,38,9,2,-1
91685.018146058,-1219656,-16,38,10,2,-1
107280,-235909.6,-30,38,10,2,-1
91685.018146058,-2077712,-18,38,10,2,-1
91685.018146058,-226462,-0.39968,38,10,1,-1
221682.9,197445.2,34,2,10,1,-1
91685.018146058,37653.2,-18,38,10,1,-1
91685.018146058,-574352,4,38,10,2,-1
91685.018146058,-127376,-24,38,10,2,-1
32816.1,-12161.84,10,38,10,2,-1
44951.4,384636.8,-0.39968,38,10,1,-1
91685.018146058,-321920.4,-0.39968,38,10,1,-1
6810.09,-262773.2,4,38,10,1,-1
209618.1,-249054,-24,38,9,1,-1
100398,-854252,10,38,10,1,-1
248029.2,247167.2,34,2,10,2,-1
218257.8,18223,-30,38,10,1,-1
54584.4,-28045.44,-0.39968,38,5,1,-1
190070.1,705236,-26,38,10,1,-1
91685.018146058,-1365368,-20,38,6,1,-1
42942.6,-78280.4,14,38,10,1,-1
227898.6,275817.6,-0.39968,2,10,2,-1
91685.018146058,-1670984,4,38,10,2,-1
85058.09,1710940,4,38,10,2,-1
168261,149519.6,-26,38,9,2,-1
168572.1,564676,-24,38,10,2,-1
123219.3,67737.2,-30,1,5,2,-1
205619.4,154227.2,-22,38,10,1,-1
91685.018146058,-1965644,4,7,8,1,-1
48566.1,455568,-0.39968,38,4,2,-1
8718.301,-101366.8,-0.39968,38,10,2,1
4024.56,-3686.284,4,7,8,2,-1
751407,877792,-10,38,10,2,-1
172870.5,640780,16,38,10,1,1
91685.018146058,758256,-16,38,10,2,-1
325875,-88481.2,-30,38,10,2,-1
91685.018146058,-247996,-18,38,10,2,-1
91685.018146058,-1682216,-26,38,10,2,-1
228732.3,156095.2,10,38,10,1,-1
80216.7,124384.8,32,38,10,1,-1
19978.68,75210,4,14,8,2,-1
441342,638060,-10,38,10,2,-1
226479.6,149044.4,-0.39968,38,10,2,-1
12459.03,18187.72,-0.39968,38,10,1,-1
547218,706544,-28,38,10,1,-1
163936.8,-15712.44,-20,2,10,2,-1
48049.5,-317508.8,-0.39968,38,9,1,-1
91685.018146058,-1261672,-18,38,10,1,-1
125954.4,231400.4,-26,2,10,2,-1
1480.821,-123866,4,38,5,1,-1
180974.7,-63208.8,-0.39968,2,11,1,-1
255000,279310.4,-0.39968,38,10,2,-1
543369,-77260.4,-22,38,10,1,-1
228212.4,64832.4,-0.39968,38,10,2,-1
202093.2,-128954.4,-20,38,10,1,-1
6904.5,-945664,-12,38,10,1,-1
91685.018146058,-2226744,-20,38,10,2,-1
8437.26,-78783.2,-0.39968,38,6,2,1
46845.6,269086.4,-0.39968,16,5,2,-1
48788.4,131519.2,-0.39968,38,6,1,-1
69054.59,-313768,10,38,6,1,-1
215269.5,18573,-0.39968,38,10,2,-1
60093.9,-97704,-0.39968,38,6,2,-1
7475.1,19483.56,6,2,10,2,1
3678.39,11065.16,56,2,10,1,1
40123.2,192145.2,16,38,10,2,-1
242676.3,88973.2,50,2,5,1,-1
208185,282246.4,12,38,9,1,-1
24616.26,-288941.6,6,38,9,1.4655,-1
11327.46,-75593.6,16,38,10,1,-1
171511.5,154903.2,-8,38,10,2,-1
2803.854,5434.16,4,2,5,1,-1
106843.2,134513.2,-30,2,10,2,-1
28980.12,-97848.8,-30,38,10,1,-1
17999.37,-34767.28,52,38,10,1,-1
104811.6,-26698.72,-0.39968,2,10,2,-1
217893.6,86621.6,-26,2,10,1,-1
3457.83,-1673416,-0.39968,38,10,1,-1
218225.7,-191160,4,38,10,1,-1
10752.6,78322.4,32,38,5,2,-1
172233.9,410516,-0.39968,38,10,2,1
38308.2,114647.6,10,38,10,2,-1
91685.018146058,-650108,4,38,10,2,-1
54682.2,133902.4,-20,38,10,2,-1
199759.8,-63128.8,-0.39968,38,10,2,1
129036.3,178980.4,-0.39968,38,10,2,-1
15422.88,87358.8,-0.39968,38,10,2,-1
7143.271,-18959.44,-0.39968,38,10,1,-1
35546.1,442564,8,38,10,2,-1
217038,345604.8,4,2,10,2,-1
205444.5,103574.8,-30,38,10,2,-1
42671.4,174278.4,-18,38,10,2,-1
3690.06,6549.56,6,2,10,1,-1
382593,81662.8,4,38,10,1,1
40748.1,-204533.2,32,38,10,2,-1
91685.018146058,-354116,-18,38,10,2,-1
194520.6,87800.4,-22,38,10,2,-1
28138.5,-250697.6,-0.39968,32,5,1,1
179531.4,-153278.608486739,8,38,10,1,-1
66609.91,409940,-26,38,10,2,-1
49998.3,206692,-26,2,10,1,-1
2886.366,1682.572,-0.39968,38,10,1,-1
200135.7,-501304,-30,38,6,1.4655,-1
91685.018146058,-1551064,-18,38,10,1,-1
46835.4,96905.2,-0.39968,2,10,1,-1
8887.199,118009.2,-32,2,3,1,-1
91685.018146058,-2159112,-18,38,10,1,-1
85242.91,79138.4,-0.39968,38,10,2,-1
91685.018146058,-841072,-14,38,10,2,-1
1887.48,-1909580,4,38,5,1,-1
206429.4,126566,-22,38,10,2,-1
5831.37,32918.84,-30,2,5,2,-1
91685.018146058,-153278.608486739,4,38,10,2,-1
201179.7,240273.2,4,38,10,1,-1
172475.4,-620920,-12,38,5,2,-1
97216.2,-847332,4,7,8,1,-1
148646.7,88784,-20,7,6,2,-1
179932.5,452212,-16,38,10,2,1
7443.9,71427.6,24,38,10,1,-1
60247.2,-29105.72,-0.39968,2,10,2,-1
23455.5,-49631.2,4,38,10,2,-1
216258,231871.2,-28,38,10,1,-1
252619.8,-158668.8,-24,38,5,2,-1
72969,-109298.4,38,38,10,1,-1
6705.21,66728.4,16,7,5,1,-1
21602.67,119999.2,-0.39968,38,10,2,1
4423.56,-29756.16,-0.39968,37,2,2,1
129909.9,201005.2,-24,38,10,2,-1
184009.8,-204769.6,-0.39968,38,10,2,-1
20513.82,461364,-0.39968,38,10,2,-1
3497.46,3065.428,18,2,10,2,-1
91685.018146058,-1514724,4,38,5,2,-1
222738,351442,-0.39968,44,5,2,-1
91685.018146058,-905924,-28,38,10,1,-1
30957,309601.6,-28,2,10,2,-1
177833.4,1656100,-0.39968,2,10,2,-1
91685.018146058,-1058076,-14,38,10,2,-1
56589.3,-192569.6,-24,38,10,1,-1
89871.91,-177801.2,-0.39968,38,10,1,-1
91685.018146058,-1766260,-16,38,10,1,-1
23510.67,-452636,4,38,10,1,-1
91685.018146058,-328463.6,-0.39968,38,6,1,-1
14808.18,-1194016,-28,3,5,1,-1
140024.7,136664.4,4,38,6,1,-1
16669.35,-14173.28,-30,38,10,1,-1
6857.04,-580092,4,38,10,1,-1
4072.53,-7676.44,-30,38,10,2,-1
1636.344,18415.44,-0.39968,48,6,1,-1
91685.018146058,-1444056,-0.39968,38,10,2,-1
118221.6,111702,14,38,6,2,-1
64876.2,88541.6,-0.39968,38,10,2,-1
12442.38,-767956,-6,38,10,2,-1
3757.56,49313.6,4,13,9,1,-1
218406,17915.16,22,38,10,1,-1
74410.2,185034.4,-18,2,5,1,-1
144628.2,125228.8,-0.39968,38,4,2,-1
206968.2,241194.4,58,26,5,2,-1
2502.348,29446.16,6,38,10,1,-1
17083.5,-1013604,-18,7,11,2,-1
16075.47,169266,4,38,10,1,-1
27144.6,31063.84,4,38,6,1,-1
11320.53,2469,-0.39968,38,10,1,-1
4223.7,-4665,-0.39968,38,10,1,-1
26103.75,-83563.6,-0.39968,2,10,2,-1
7701.42,-174040.4,6,2,10,2,-1
4438.86,-36728.84,52,2,5,1,-1
91685.018146058,-403620,-0.39968,38,6,1,-1
54016.2,53438.8,-0.39968,38,10,1,-1
197717.1,-3710.716,-18,38,10,2,-1
2738.736,-14741.2,30,38,10,2,-1
42457.2,217013.2,4,38,10,1,-1
230539.8,225845.2,-0.39968,38,10,1,-1
53205.6,3489.856,20,38,10,2,-1
134865.6,129886,-0.39968,16,5,2,-1
91685.018146058,-948256,4,38,10,1,-1
91685.018146058,-951660,-14,38,10,2,-1
150221.1,-996584,-24,38,10,2,-1
13502.97,-20418.44,22,38,10,1,-1
73458.59,1594208,-30,2,5,2,-1
176381.7,115514.4,4,38,10,2,-1
37679.7,-153278.608486739,-0.39968,38,10,1,-1
162156.9,248012.4,-0.39968,38,10,1,-1
91685.018146058,-1478016,-16,38,10,1,-1
167645.1,255957.2,-0.39968,7,10,1,-1
91685.018146058,-1106288,4,38,10,2,-1
248423.1,97565.2,4,38,10,2,-1
91685.018146058,-1257612,-18,38,8,2,-1
14687.1,-45710,-0.39968,38,10,1,-1
240864.3,154248.4,4,29,10,2,-1
98442.59,115521.6,-30,38,6,1,-1
106591.5,233869.2,-4,2,5,2,-1
179120.1,-951332,-8,38,10,2,-1
12699.96,-153278.608486739,-30,38,10,2,-1
21197.52,176211.2,12,38,10,1,-1
63235.2,104779.2,12,38,10,1,-1
50606.4,498692,-30,38,6,2,-1
193208.4,-411688,-30,38,5,1,-1
28919.19,150194.4,4,38,10,1,-1
152302.5,54085.2,-20,38,10,2,-1
164952.9,132871.6,10,38,9,2,-1
91685.018146058,-1869816,4,38,10,1,-1
84108,458888,24,2,10,1,-1
91685.018146058,-1758892,4,38,10,1,-1
11276.67,-304548.4,-0.39968,38,5,1,1
232350,322948,-30,38,10,2,-1
203000.7,175354.8,32,38,10,2,-1
20506.65,85600.4,-0.39968,13,9,1,-1
116138.7,182182,-0.39968,38,10,2,-1
149794.8,167560,20,38,10,1,-1
94991.09,-1573.284,-0.39968,4,5,1,-1
91685.018146058,-1066432,-14,38,10,1,-1
11581.44,147769.6,-0.39968,2,5,2,-1
34241.7,-171844.4,-0.39968,2,10,1,-1
63360.6,-752028,-12,38,10,2,1
111016.8,315813.6,36,38,9,1,1
91685.018146058,-2660664,-20,38,10,1,-1
107921.7,76892.8,-0.39968,37,5,1,-1
212762.1,398724.8,-30,38,10,2,-1
266177.4,170723.2,-0.39968,38,5,2,-1
220350.6,-102530,4,38,10,1,-1
7756.53,45015.2,-0.39968,7,5,1,-1
222021.3,117261.2,-20,7,5,2,-1
91685.018146058,-539932,4,38,4,2,-1
2248.497,10243.28,-0.39968,16,5,2,-1
50577.3,-28665.56,44,2,10,2,-1
1946.067,-1616260,-28,38,5,2,-1
351249,-30133.72,4,13,9,2,-1
91685.018146058,-2961792,-18,38,10,2,-1
48270.3,191693.2,-0.39968,2,10,2,-1
27166.77,-49446,22,38,9,1,-1
51111.3,421916,-22,7,5,1,-1
5717.4,3306.284,6,38,10,1,-1
164999.1,193748.8,-24,38,10,2,-1
160939.2,214778.4,-0.39968,38,10,1,-1
173493,-554048,4,38,10,2,1
13167.12,14590.2,-0.39968,45,7,2,-1
223177.5,77022.4,-28,38,5,1,-1
212814.9,175825.2,-22,16,5,2,-1
225002.7,63056.8,-0.39968,38,10,2,1
258624.3,464508,-0.39968,2,10,2,-1
170115.3,42488.8,12,38,10,1,-1
225532.8,40568,-20,2,11,1,-1
76422,1627492,16,38,6,2,-1
47396.4,145912.8,-30,2,5,2,-1
89975.7,-584604,-0.39968,38,10,1,-1
91685.018146058,-679824,-20,38,10,2,-1
249459.3,-135018,-0.39968,2,10,2,-1
3557.46,-1011480,26,7,8,2,1
150386.1,126662.8,4,38,10,1,-1
230104.2,1282260,-0.39968,38,10,1,-1
121200.3,1587592,-0.39968,38,10,1,-1
91685.018146058,-344142.4,4,38,10,1,-1
26075.91,31057.28,34,38,10,1,-1
200495.4,227408.8,20,38,10,1,-1
28090.83,203552.8,-0.39968,2,5,2,-1
30632.7,169267.6,8,38,6,1,-1
188578.8,185628.8,58,2,10,2,-1
135106.8,190508.8,-0.39968,2,11,1,-1
91685.018146058,-1308480,-20,38,6,1,-1
367923,-863032,4,38,10,2,-1
217545,66964.8,-0.39968,7,11,2,1
91685.018146058,-1044528,4,38,10,1,-1
17802.78,445084,36,38,9,2,-1
92085.91,487112,8,38,10,1,-1
120209.7,168703.6,10,38,10,1.4655,1
54929.1,-218614,-24,38,10,2,-1
45460.8,37206.16,-0.39968,38,10,2,-1
185754,376033.6,-0.39968,38,10,1,-1
48301.2,-285294.4,-30,2,10,1,-1
116072.4,175020,-10,38,10,1,-1
11610.63,-1206.716,-0.39968,38,10,2,-1
155125.5,-47173.2,36,38,10,1,-1
24530.73,1870.856,8,38,10,2,-1
148512,741676,-26,38,10,2,-1
91685.018146058,-436668,-0.39968,38,10,1,1
233588.7,229707.6,-0.39968,2,10,2,-1
74947.5,-596896,18,38,10,1,-1
91685.018146058,-2992656,-8,38,10,2,1
91685.018146058,-153278.608486739,4,38,10,1,-1
203892.6,337922.4,4,38,10,1,-1
206610,665852,-0.39968,38,6,1,1
122862.3,179980,6,38,10,1,-1
209245.5,114611.6,14,38,10,2,-1
202643.4,297959.2,4,38,10,1,-1
28043.13,-1503216,-30,38,10,2,-1
55294.2,-144547.2,-22,2,10,1,-1
182178.9,-118470.8,-20,2,10,1,-1
91685.018146058,-942712,4,38,10,1,-1
25887.15,337273.6,-0.39968,38,10,1,-1
91685.018146058,1042944,-0.39968,38,10,2,-1
258548.1,-77930.4,-26,38,10,1,-1
200129.1,-201.1428,-0.39968,38,10,1,-1
198042,183413.6,-20,38,10,1,-1
37102.5,-122843.6,22,7,5,1,-1
181403.1,219750,-0.39968,2,5,1,-1
76539.59,105998.4,14,38,10,1,-1
13062.81,-1224728,-30,2,10,1,-1
197441.4,67356,36,38,10,1,-1
228998.1,151111.6,4,38,10,1,-1
216805.5,102483.6,4,38,10,1,-1
186227.7,541024,6,38,10,2,-1
379053,-24861.28,4,38,10,1,-1
91685.018146058,-826508,-16,38,10,1,-1
178669.8,91430,-8,38,10,1,-1
255467.4,25891.28,-30,38,6,2,-1
216107.1,-143617.6,4,38,10,2,-1
35530.5,588788,-0.39968,38,10,2,-1
227515.2,161779.6,-12,7,8,2,-1
91685.018146058,-521324,4,38,10,1,-1
91685.018146058,-330044.4,-28,38,10,1,-1
91685.018146058,-228122.8,4,38,10,1,-1
96648.3,113452.4,14,2,6,2,-1
194665.2,-64855.2,-30,38,10,2,-1
4585.2,-19500.16,14,38,10,1,-1
8111.37,-160561.2,4,38,10,1,-1
91685.018146058,-401480,-0.39968,38,10,1,-1
9726.99,-144765.6,20,26,5,1,-1
7189.56,-45501.2,10,38,6,1,-1
9763.801,-408140,-0.39968,38,4,1,-1
148401.9,73620.4,50,2,10,2,-1
162671.7,-500888,4,38,10,2,-1
201943.8,-210756,-20,38,10,2,1
91685.018146058,-904204,4,38,10,1,-1
2625.117,106712.4,12,7,8,2,-1
75703.2,-340377.2,-0.39968,38,10,2,-1
32495.4,257256.4,46,2,10,2,-1
107254.5,-749876,-12,38,10,2,-1
19612.98,-391430,-0.39968,38,6,1,-1
77084.7,-1342688,-20,38,10,1,-1
6543.271,1882.572,54,38,5,1,-1
229275.9,131505.6,36,38,10,2,-1
191633.4,103688.8,-28,14,8,1,-1
176601.6,81578.4,4,38,10,2,-1
129871.8,356417.2,-20,38,10,2,-1
65809.5,229408.8,4,38,10,1,-1
91685.018146058,-409064,-18,38,10,1,-1
119645.4,23891.08,4,38,10,1,-1
7832.88,-11516.56,-0.39968,2,10,2,-1
224431.8,151766,-0.39968,38,10,2,-1
198636.3,78846,-16,38,10,1,-1
31618.5,75491.6,4,38,10,1,-1
145014.9,133489.6,-22,38,10,1,-1
174324.3,171662.4,-26,38,10,2,-1
220753.8,233173.6,4,38,10,2,-1
3624.12,-246982,-0.39968,38,10,2,-1
50807.1,70492,-4,38,10,2,-1
23325.99,-509732,38,38,9,2,-1
1088.76,-153278.608486739,10,38,10,2,-1
232684.5,84109.2,4,38,10,2,1
126433.8,415540,-24,38,10,2,-1
214740,66993.6,4,38,10,2,-1
132198.3,-13351.44,-0.39968,7,5,1,-1
2317.713,-46680.4,-30,38,10,1,-1
98240.7,-204857.2,4,37,5,1,-1
225236.4,112856.8,-0.39968,38,6,1,-1
150854.7,52499.2,32,38,10,2,1
11926.32,-1466976,4,38,6,2,-1
144422.4,121374.8,16,38,10,2,-1
120487.5,-364566,-0.39968,38,10,2,-1
91685.018146058,17309.04,4,38,6,1,-1
3899.73,-33666.72,34,32,5,1,-1
13033.26,-332401.6,12,16,5,1,-1
2929.599,-6420.16,-0.39968,38,10,1,-1
190438.2,45710,4,38,10,1,-1
164576.7,104302.8,56,38,10,2,-1
15742.83,-74901.2,8,38,10,1,-1
1913.127,-532948,-10,38,10,2,-1
91685.018146058,-1498508,-18,38,10,1,-1
153132,343640,34,38,10,2,-1
201873.9,1190368,-0.39968,38,5,1,-1
59427,-175655.6,-0.39968,2,5,1,-1
39294.6,-29045.44,-30,16,5,1,-1
17687.19,-61415.6,4,38,5,1,-1
36256.5,-145087.6,-0.39968,2,5,1,-1
2195.112,-612000,2,7,5,1,-1
6372,-192591.6,14,38,10,1,-1
91685.018146058,-1906764,-28,38,5,1,-1
220548.9,356398,64,7,5,2,-1
5396.31,-1952.572,34,7,5,1,-1
125835.6,107988.8,14,38,10,2,1
26090.67,-103139.6,28,38,10,2,-1
76817.41,65420,10,2,10,2,-1
12352.53,-29355.44,-30,2,5,1,-1
3514.8,-1997.284,-0.39968,38,5,2,-1
79557,317555.6,30,38,5,1,-1
56030.4,90863.6,-20,38,10,1,-1
5460.3,-957856,4,7,5,2,-1
6270.39,-80631.6,28,38,10,1,-1
185686.2,116334.4,4,38,10,1,-1
91685.018146058,-853324,4,38,10,2,-1
