@relation data
@attribute Var3 numeric
@attribute Var24 numeric
@attribute Var62 numeric
@attribute Var73 numeric
@attribute Var113 numeric
@attribute Var147 numeric
@attribute Var210 numeric
@attribute Var214 numeric
@attribute Var216 numeric
@attribute Var217 numeric
@attribute Var219 numeric
@attribute Var223 numeric
@attribute Var229 numeric
@attribute upselling numeric
@data
10.5474,14,0.05688,54,-234444,0.0506,6,5225,1077,10344,12,3,2,-1
10.5474,2,0.05688,172,193995.6,0.0506,6,8509,1845,7678,12,3,1,-1
60,3.85608,0.05688,6,-2232480,0.0506,6,3765.55442,1073,9178,12,3,0.6312,-1
10.5474,30,0.05688,20,75707.6,0.0506,6,3765.55442,1178,6902,18,3,0.6312,-1
10.5474,3.85608,0.05688,152,156796,0.0506,6,8850,1634,8718,12,3,2,1
10.5474,8,0.05688,16,71204.8,0.0506,6,3765.55442,1928,10219,12,3,0.6312,-1
10.5474,3.85608,0.05688,10,-407536,0.0506,6,3765.55442,1270,8895,12,3,0.6312,-1
10.5474,3.85608,0.05688,34,116042.8,0.0506,6,3765.55442,1586,10090,12,3,0.6312,-1
10.5474,2,0.05688,154,471660,0.0506,6,1443,1360,8511,12,2,2,-1
10.5474,4,0.05688,116,329829.6,0.0506,6,3174,1696,9220,12,2,0.6312,-1
10.5474,3.85608,0.05688,52,122125.2,0.0506,6,8491,1226,1224,12,4,0.6312,-1
10.5474,3.85608,0.05688,52,602180,0.0506,6,7931,1077,11028,12,3,1,-1
10.5474,6,0.05688,16,703848,0.0506,6,3765.55442,1270,64,12,3,0.6312,-1
10.5474,6,0.05688,82,-1778496,0.0506,6,14178,1647,10747,12,3,2,-1
10.5474,3.85608,0.05688,172,157152.8,0.0506,6,3765.55442,1333,1161,19,3,0.6312,-1
10.5474,2,0.05688,32,115601.6,0.0506,6,3765.55442,1077,7951,12,3,0.6312,-1
10.5474,3.85608,0.05688,8,-2027984,0.0506,6,3765.55442,1073,6403,12,3,0.6312,-1
10.5474,6,0.05688,50,-1723960,0.0506,6,9148,1073,6153,12,3,1,-1
10.5474,3.85608,0.05688,26,126990.4,0.0506,6,3765.55442,1270,1524,10.97706,2.60132,0.6312,-1
10.5474,2,0.05688,38,-561544,0.0506,6,3765.55442,1077,5848,12,3,0.6312,-1
10.5474,2,0.05688,26,62146,0.0506,6,3765.55442,1016,7364,12,3,0.6312,-1
10.5474,2,0.05688,70,138400,0.0506,6,9962,1077,11708,12,3,1,-1
10.5474,8,0.05688,30,-76912,0.0506,6,3765.55442,996,1160,12,3,0.6312,-1
10.5474,18,0.05688,30,-123288,0.0506,6,3765.55442,1077,12785,12,3,0.6312,-1
10.5474,8,0.05688,20,-12937.28,0.0506,6,3765.55442,1178,6456,12,3,0.6312,-1
10.5474,4,0.05688,152,22218.56,0.0506,6,1602,1845,1070,12,3,1,-1
10.5474,3.85608,0.05688,46,-96928,0.0506,6,3765.55442,1077,6807.2223,10.97706,2.60132,0.6312,-1
10.5474,2,0.05688,178,56511.6,0.0506,4,1743,360,3618,12,2,2,-1
10.5474,6,0.05688,176,127678.8,0.0506,6,11409,336,6807.2223,12,2,1,1
10.5474,3.85608,0.05688,18,-56154.4,0.0506,6,3765.55442,1073,3476,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,158,51038.4,0.0506,6,3632,1412,10636,10.97706,2.60132,1,-1
10.5474,4,0.05688,24,911424,0.0506,6,3765.55442,1073,11227,12,3,0.6312,1
10.5474,2,0.05688,48,375450.8,0.0506,6,12601,1073,11351,12,3,1,-1
10.5474,6,0.05688,128,142812.4,0.0506,6,9265,135,5140,12,3,2,-1
10.5474,3.85608,0.05688,124,-153278.608486739,0.0506,6,11842,1845,10408,19,3,0.6312,-1
10.5474,6,0.05688,166,-6748.84,0.0506,4,15023,32,1980,9,3,1,-1
10.5474,8,0.05688,66,4007.28,0.0506,6,3765.55442,1926,4693,12,3,1,-1
10.5474,2,0.05688,44,37294.28,0.0506,1,3765.55442,1169,1563,10.97706,2.60132,0.6312,-1
10.5474,10,0.05688,62,-35330.56,0.0506,6,12771,1616,6540,12,3,1,-1
10.5474,3.85608,0.05688,60,211420.4,0.0506,6,7333,1077,276,5,2,0.6312,-1
10.5474,10,0.05688,122,13070.84,0.0506,6,9070,467,6807.2223,12,2,2,-1
10.5474,2,0.05688,226,130464,0.0506,6,9287,1584,583,12,4,2,-1
10.5474,4,0.05688,104,-1716488,0.0506,6,12855,1693,4548,12,2,1,-1
10.5474,3.85608,0.05688,44,1494.284,0.0506,6,3765.55442,1178,250,12,3,0.6312,1
10.5474,2,0.05688,116,-48751.6,0.0506,6,2337,78,11252,12,3,2,-1
10.5474,8,0.05688,46,1258.428,0.0506,6,3765.55442,1077,10343,12,3,1,-1
10.5474,2,0.05688,34,148708,0.0506,6,3765.55442,1928,8212,10.97706,2.60132,0.6312,-1
10.5474,2,0.05688,76,-4297.44,0.0506,6,14327,1540,3097,12,3,1,-1
10.5474,4,0.05688,160,60554,0.0506,6,11065,1847,11946,19,2,1,1
10.5474,24,0.05688,18,74316.4,0.0506,6,3765.55442,1016,11342,12,3,0.6312,-1
10.5474,3.85608,0.05688,132,91850,0.0506,6,15245,1845,3256,12,3,2,-1
10.5474,3.85608,0.05688,24,92432,0.0506,6,3765.55442,996,10100,12,3,0.6312,-1
10.5474,3.85608,0.05688,10,-227057.6,0.0506,6,3765.55442,217,4599,12,3,0.6312,-1
10.5474,6,0.05688,22,328660.4,0.0506,6,3765.55442,996,8856,12,3,0.6312,-1
10.5474,3.85608,0.05688,138,-153278.608486739,0.0506,3,12359,305,3719,17,2,1,-1
10.5474,6,0.05688,150,82029.6,0.0506,6,9548,589,9903,12,2,2,-1
10.5474,2,0.05688,178,310168.4,0.0506,6,10403,34,2569,12,3,2,-1
10.5474,6,0.05688,126,-404844,0.0506,6,8272,108,2961,12,3,1,-1
10.5474,6,0.05688,38,483500,0.0506,6,3765.55442,1077,7692,10.97706,2.60132,0.6312,1
10.5474,3.85608,0.05688,20,174015.2,0.0506,6,3765.55442,1928,1519,12,3,0.6312,-1
10.5474,3.85608,0.05688,150,-125167.2,0.0506,6,7281,538,13802,12,3,1,-1
10.5474,2,0.05688,74,-53035.6,0.0506,6,11408,362,10331,19,3,0.6312,-1
10.5474,3.85608,0.05688,94,184115.6,0.0506,6,8653,305,10545,12,3,1,-1
10.5474,3.85608,0.05688,50,142712.4,0.0506,6,6932,1845,6670,12,4,1,-1
10.5474,8,0.05688,80,-159092.8,0.0506,6,1675,1079,11007,12,3,0.6312,-1
10.5474,10,0.05688,106,-673516,0.0506,6,3450,772,4348,12,3,2,-1
10.5474,3.85608,0.05688,86,142384.8,0.0506,6,3765.55442,772,4569,12,3,1,-1
10.5474,3.85608,0.05688,18,-14282.72,0.0506,6,3765.55442,996,3720,12,3,0.6312,-1
10.5474,3.85608,0.05688,40,472756,0.0506,6,3765.55442,1077,12116,12,3,0.6312,-1
10.5474,4,0.05688,58,419920,0.0506,6,14133,1542,4852,12,4,0.6312,-1
10.5474,6,0.05688,46,129850.4,0.0506,2,3765.55442,996,13524,12,4,0.6312,-1
10.5474,3.85608,0.05688,82,-153278.608486739,0.0506,4,3765.55442,430,5274,12,2,0.6312,-1
10.5474,3.85608,0.05688,12,-248778,0.0506,6,3765.55442,1881,11391,12,3,0.6312,-1
10.5474,8,0.05688,54,-838736,0.0506,6,4340,1542,2447,21,3,1,-1
10.5474,4,0.05688,156,-99615.6,0.0506,6,14098,560,10179,12,3,1,-1
10.5474,3.85608,0.05688,14,-386407.2,0.0506,6,3765.55442,1586,10529,12,3,0.6312,-1
10.5474,4,0.05688,168,-186794.4,0.0506,6,13566,66,6966,12,4,1,-1
10.5474,10,0.05688,106,93252.8,0.0506,6,9874,305,10521,12,3,1,1
10.5474,3.85608,0.05688,16,-1065384,0.0506,6,3765.55442,217,8656,12,3,0.6312,-1
10.5474,3.85608,0.05688,14,-708092,0.0506,6,3765.55442,811,1199,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,142,-2202832,0.0506,6,13443,1845,13633,9,3,1,-1
10.5474,3.85608,0.05688,106,130119.2,0.0506,6,10532,1379,13225,12,3,2,-1
10.5474,2,0.05688,32,-39976.84,0.0506,6,3765.55442,1117,6171,19,3,0.6312,-1
10.5474,3.85608,0.05688,6,-3733104,0.0506,6,3765.55442,1270,3624,12,3,0.6312,-1
10.5474,8,0.05688,30,-81224.8,0.0506,6,3765.55442,1074,7019,12,3,0.6312,-1
10.5474,12,0.05688,104,-17856.72,0.0506,6,9425,279,5365,12,3,2,-1
10.5474,2,0.05688,64,-291393.6,0.0506,6,3141,78,11694,12,3,1,-1
10.5474,2,0.05688,28,113302.4,0.0506,6,3765.55442,1270,10305,12,2,0.6312,-1
10.5474,3.85608,0.05688,32,285123.2,0.0506,6,3765.55442,1505,13243,12,3,0.6312,-1
10.5474,3.85608,0.05688,58,-153278.608486739,0.0506,6,10416,204,1091,18,2,1,-1
10.5474,3.85608,0.05688,58,88567.6,0.0506,6,7576,78,8345,12,3,1,-1
10.5474,3.85608,0.05688,4,-3580628,0.0506,6,3765.55442,241,2105,12,3,0.6312,-1
10.5474,16,0.05688,100,-152952,0.0506,6,8766,1297,1569,12,3,1,1
10.5474,3.85608,0.05688,8,-870248,0.0506,6,3765.55442,1270,1890,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,58,-153278.608486739,0.0506,5,13910,801,5778,10.97706,2.60132,2,-1
10.5474,40,0.05688,24,6256.72,0.0506,6,3765.55442,1073,6807.2223,12,3,0.6312,-1
10.5474,2,0.05688,40,171098.4,0.0506,6,3765.55442,1073,6352,12,3,0.6312,-1
10.5474,4,0.05688,74,-395727.6,0.0506,6,3959,1077,1915,12,3,2,-1
10.5474,3.85608,0.05688,4,-1628464,0.0506,6,3765.55442,241,8305,12,3,0.6312,-1
10.5474,3.85608,0.05688,34,69080.4,0.0506,6,3765.55442,996,2824,12,2,0.6312,-1
10.5474,8,0.05688,62,23452.44,0.0506,6,578,1077,12155,12,3,0.6312,-1
10.5474,4,0.05688,14,142862.4,0.0506,6,3765.55442,1073,6486,12,3,0.6312,-1
10.5474,3.85608,0.05688,56,-118457.2,0.0506,6,5389,1077,10824,9,3,1,-1
10.5474,4,0.05688,18,107605.2,0.0506,6,3765.55442,996,8489,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,148,123241.6,0.0506,6,7817,305,5528,12,3,2,1
10.5474,3.85608,0.05688,10,-825076,2,6,3765.55442,1603,1408,12,3,0.6312,-1
10.5474,3.85608,0.05688,68,-57909.2,0.0506,6,3765.55442,1179,10408,12,2,1,-1
10.5474,3.85608,0.05688,10,-770388,2,6,3765.55442,1073,4908,12,3,0.6312,-1
10.5474,10,0.05688,80,189529.6,0.0506,6,4918,1988,12197,12,3,1,-1
10.5474,4,0.05688,30,157526,0.0506,6,3765.55442,1079,11654,12,3,0.6312,-1
10.5474,4,0.05688,18,441152,0.0506,6,3765.55442,1073,175,12,3,0.6312,-1
10.5474,3.85608,0.05688,12,-160371.2,0.0506,6,3765.55442,920,11195,12,3,0.6312,-1
10.5474,6,0.05688,54,-1489272,0.0506,6,9234,1077,5342,12,3,2,-1
10.5474,2,0.05688,110,-1590252,0.0506,6,12966,108,12792,12,3,2,-1
10.5474,18,0.05688,104,2903.428,0.0506,6,5588,772,3256,12,3,0.6312,-1
10.5474,2,0.05688,40,120057.2,0.0506,6,3765.55442,1270,3041,12,3,0.6312,-1
10.5474,3.85608,0.05688,10,-1670820,0.0506,6,3765.55442,1270,5167,10.97706,2.60132,0.6312,-1
10.5474,18,0.05688,42,-221858.8,0.0506,6,3765.55442,1077,9403,12,3,0.6312,-1
10.5474,3.85608,0.05688,12,-541532,0.0506,6,3765.55442,1268,11063,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,20,-153278.608486739,0.0506,6,3765.55442,217,9308,12,2,0.6312,-1
10.5474,3.85608,0.05688,44,-4306.16,0.0506,6,3765.55442,438,4913,12,3,0.6312,-1
10.5474,4,0.05688,20,90802,0.0506,6,3765.55442,996,1977,12,3,0.6312,1
10.5474,18,0.05688,70,-312984.4,0.0506,6,15056,1077,2658,12,3,2,-1
10.5474,3.85608,0.05688,70,91517.6,0.0506,6,9953,1185,5747,12,3,2,-1
10.5474,3.85608,0.05688,58,36282.84,0.0506,6,7505,818,225,12,3,1,-1
10.5474,3.85608,0.05688,76,416384,0.0506,6,302,1077,3332,12,2,2,-1
10.5474,3.85608,0.05688,38,34933.28,0.0506,6,3765.55442,1077,2353,18,2,0.6312,-1
10.5474,3.85608,0.05688,50,-89342,0.0506,6,3765.55442,314,10588,12,3,1,1
10.5474,8,0.05688,82,14395.84,0.0506,6,13538,305,9384,12,2,1,-1
10.5474,3.85608,0.05688,4,-3034972,0.0506,4,3765.55442,1142,3804,12,3,0.6312,-1
10.5474,12,0.05688,120,113236.4,0.0506,6,2607,1696,10710,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,110,-153278.608486739,0.0506,6,11862,305,6807.2223,12,2,2,-1
10.5474,4,0.05688,146,165448.4,0.0506,6,14397,1819,5035,12,3,1,-1
10.5474,2,0.05688,16,595060,0.0506,6,3765.55442,1073,11933,12,3,0.6312,-1
10.5474,4,0.05688,76,-66545.6,0.0506,6,768,1077,12170,12,3,1,-1
10.5474,2,0.05688,206,88402.4,0.0506,6,6537,961,11537,12,2,1,-1
10.5474,3.85608,0.05688,64,-1463256,0.0506,6,5045,1077,1408,12,3,2,-1
10.5474,4,0.05688,16,3320468,0.0506,6,3765.55442,1073,6807.2223,12,3,0.6312,-1
10.5474,3.85608,0.05688,4,-153278.608486739,0.0506,6,3765.55442,1054,11063,12,3,0.6312,-1
10.5474,26,0.05688,88,-76362.4,0.0506,6,3649,772,8718,12,2,0.6312,-1
10.5474,3.85608,0.05688,24,-239231.2,0.0506,6,3765.55442,1079,12675,12,2,0.6312,-1
10.5474,3.85608,0.05688,12,-273664.4,0.0506,6,3765.55442,955,10710,12,3,0.6312,-1
10.5474,8,0.05688,18,17119.56,0.0506,6,3765.55442,1586,13340,12,3,0.6312,-1
10.5474,3.85608,0.05688,12,-638860,0.0506,6,3765.55442,996,7030,19,3,0.6312,-1
10.5474,3.85608,0.05688,10,-845392,2,6,3765.55442,996,5515,12,3,0.6312,-1
10.5474,10,0.05688,122,-382638.4,0.0506,6,762,1845,2806,12,3,2,-1
10.5474,3.85608,0.05688,60,64110.8,0.0506,6,3895,1079,4557,12,3,1,-1
10.5474,2,0.05688,16,156372.8,0.0506,6,3765.55442,1016,8227,12,3,0.6312,-1
10.5474,2,0.05688,32,307575.2,0.0506,6,3765.55442,1077,1110,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,4,-3743168,0.0506,4,3765.55442,1142,6330,12,3,0.6312,-1
10.5474,3.85608,0.05688,50,36400.72,0.0506,6,3234,1540,2478,12,3,2,-1
10.5474,2,0.05688,94,54698,0.0506,6,10092,213,5461,12,3,1,-1
10.5474,3.85608,0.05688,104,101552.8,0.0506,6,9057,1925,1138,12,3,1,-1
10.5474,3.85608,0.05688,64,267089.2,0.0506,6,10564,1077,2631,12,3,2,-1
10.5474,3.85608,0.05688,40,-206518.4,0.0506,6,3765.55442,1073,3614,12,3,0.6312,-1
10.5474,6,0.05688,128,-369511.2,0.0506,6,15036,1845,2759,12,3,4,-1
10.5474,3.85608,0.05688,8,-2186912,0.0506,6,3765.55442,241,10071,12,3,0.6312,-1
10.5474,3.85608,0.05688,6,-3166896,0.0506,6,3765.55442,217,6391,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,98,60659.6,0.0506,6,9145,348,5876,12,2,0.6312,-1
10.5474,4,0.05688,58,124457.2,0.0506,2,4356,996,1501,9,4,1,-1
10.5474,2,0.05688,118,89914,0.0506,6,3527,1845,216,9,3,2,-1
10.5474,2,0.05688,32,-49720.4,0.0506,6,3765.55442,996,6391,12,3,0.6312,-1
10.5474,3.85608,0.05688,12,-1074144,0.0506,6,3765.55442,449,2510,10.97706,2.60132,0.6312,-1
10.5474,8,0.05688,76,34523.16,0.0506,6,1221,1542,10766,12,3,2,-1
10.5474,3.85608,0.05688,60,49957.2,0.0506,6,9038,1914,10313,12,3,1,1
10.5474,3.85608,0.05688,36,101900.8,0.0506,6,3765.55442,1270,354,12,3,0.6312,-1
10.5474,6,0.05688,100,22576.16,0.0506,6,3765.55442,211,6031,12,3,1,-1
10.5474,2,0.05688,100,914160,0.0506,6,389,1400,7081,12,3,1,-1
10.5474,2,0.05688,18,-538332,0.0506,6,3765.55442,1073,3481,12,3,0.6312,-1
10.5474,4,0.05688,150,-7911.84,0.0506,6,8062,1845,2352,9,3,1,-1
10.5474,2,0.05688,140,-17290.44,0.0506,6,11865,1297,5352,12,2,0.6312,-1
10.5474,3.85608,0.05688,42,1415496,0.0506,6,3765.55442,1073,3040,10.97706,2.60132,0.6312,-1
10.5474,2,0.05688,54,112696,0.0506,6,8369,1616,7256,12,3,0.6312,-1
10.5474,3.85608,0.05688,4,-207430,0.0506,6,3765.55442,173,1978,12,3,0.6312,-1
10.5474,3.85608,0.05688,56,76960.4,0.0506,6,4321,78,8842,12,3,0.6312,-1
10.5474,2,0.05688,16,349595.6,0.0506,6,3765.55442,1270,11091,12,3,0.6312,-1
10.5474,3.85608,0.05688,12,873168,0.0506,6,3765.55442,786,12808,12,3,0.6312,-1
10.5474,3.85608,0.05688,92,73622.8,0.0506,6,7884,1845,6661,12,3,1,-1
10.5474,2,0.05688,58,202756.4,0.0506,6,2361,821,8503,12,3,1,-1
10.5474,4,0.05688,32,26501.84,0.0506,6,3765.55442,996,13670,12,3,0.6312,-1
10.5474,3.85608,0.05688,36,130057.2,0.0506,6,3765.55442,1077,8407,12,2,0.6312,-1
10.5474,3.85608,0.05688,24,286853.6,0.0506,1,3765.55442,996,10380,12,3,0.6312,-1
10.5474,8,0.05688,42,-1231576,0.0506,6,3765.55442,1073,11881,21,3,0.6312,-1
10.5474,3.85608,0.05688,176,170807.6,0.0506,6,10761,538,11874,12,3,1,-1
10.5474,12,0.05688,142,-959416,0.0506,6,4909,78,4769,12,3,2,-1
10.5474,2,0.05688,32,133392.4,0.0506,6,3765.55442,1077,10640,12,3,0.6312,-1
10.5474,4,0.05688,114,164207.2,0.0506,6,3075,1672,13957,12,3,0.6312,-1
10.5474,3.85608,0.05688,52,158415.6,0.0506,6,9245,1077,9563,12,4,1,1
10.5474,26,0.05688,130,212290.4,0.0506,6,14583,1364,12108,12,3,2,-1
10.5474,3.85608,0.05688,124,47056.8,0.0506,6,6812,1696,3249,12,3,1,-1
10.5474,2,0.05688,116,276989.2,0.0506,6,6239,1696,2114,12,2,2,1
10.5474,2,0.05688,118,-354220,0.0506,6,8749,1845,4658,18,2,2,-1
10.5474,8,0.05688,42,-464120,0.0506,6,3765.55442,1966,2437,12,3,0.6312,1
10.5474,10,0.05688,34,724636,0.0506,4,3765.55442,1122,13716,12,2,0.6312,-1
10.5474,10,0.05688,154,-181993.6,0.0506,6,1848,2,4201,12,3,1,-1
10.5474,3.85608,0.05688,14,-159253.2,0.0506,6,3765.55442,1087,6930,12,3,0.6312,-1
10.5474,3.85608,0.05688,16,-183586.4,0.0506,6,3765.55442,1073,8941,12,3,0.6312,1
10.5474,3.85608,0.05688,58,378926.4,0.0506,6,14511,821,2406,12,3,1,1
10.5474,3.85608,0.05688,8,-1269744,0.0506,6,3765.55442,241,546,12,3,0.6312,-1
10.5474,3.85608,0.05688,70,-153278.608486739,0.0506,6,396,758,5580,19,4,1,-1
10.5474,10,0.05688,118,84842.4,0.0506,6,13797,608,1201,12,3,1,-1
10.5474,3.85608,0.05688,20,312576.4,0.0506,6,3765.55442,1016,7977,12,3,0.6312,-1
10.5474,8,0.05688,54,31763.44,0.0506,6,3765.55442,1077,8304,12,3,1,-1
10.5474,8,0.05688,106,-21143.84,0.0506,6,15296,772,2708,12,3,1,-1
10.5474,3.85608,0.05688,28,112556,0.0506,6,3765.55442,1073,6986,12,3,0.6312,-1
10.5474,2,0.05688,40,248278,0.0506,6,3765.55442,1077,9377,12,3,0.6312,-1
10.5474,4,0.05688,48,-94962.8,0.0506,6,1177,1073,9087,12,3,1,-1
10.5474,2,0.05688,108,274578,0.0506,6,9299,305,10890,12,3,2,-1
10.5474,6,0.05688,82,-26497.16,0.0506,6,3906,1845,3137,12,3,0.6312,-1
10.5474,3.85608,0.05688,6,-1339780,0.0506,6,3765.55442,173,8699,12,3,0.6312,-1
10.5474,3.85608,0.05688,56,1087488,0.0506,6,1943,1550,6649,12,3,1,-1
10.5474,6,0.05688,136,-4431.72,0.0506,6,14966,108,870,10.97706,2.60132,1,-1
10.5474,6,0.05688,76,82066.8,0.0506,6,3765.55442,986,9443,12,3,1,-1
10.5474,2,0.05688,104,92745.6,0.0506,6,610,305,11063,12,3,0.6312,-1
10.5474,4,0.05688,218,18121.44,0.0506,6,2889,129,1493,10.97706,2.60132,2,-1
10.5474,3.85608,0.05688,76,258828,0.0506,6,12339,1542,8701,19,3,1,-1
10.5474,3.85608,0.05688,132,-26170.8,0.0506,6,342,305,11004,12,3,0.6312,1
10.5474,4,0.05688,122,-369138,0.0506,6,2449,1845,8907,12,3,2,-1
10.5474,2,0.05688,42,80849.2,0.0506,6,3765.55442,253,12964,10.97706,2.60132,0.6312,-1
10.5474,2,0.05688,82,60489.2,0.0506,2,371,78,511,12,2,1,-1
10.5474,2,0.05688,26,-32672,0.0506,6,3765.55442,996,473,12,3,0.6312,-1
10.5474,3.85608,0.05688,30,-123138,0.0506,6,3765.55442,996,330,12,3,0.6312,-1
10.5474,2,0.05688,112,-1646.144,0.0506,6,14928,1297,12615,12,3,2,-1
10.5474,2,0.05688,148,115158,0.0506,6,4987,1678,4979,12,3,0.6312,-1
10.5474,2,0.05688,104,201331.2,0.0506,6,2071,862,8730,12,3,3,-1
10.5474,4,0.05688,126,118656,0.0506,6,4459,1427,13706,12,4,1,-1
10.5474,3.85608,0.05688,16,-1557132,0.0506,6,3765.55442,217,1199,12,3,0.6312,-1
10.5474,2,0.05688,58,-21845.28,0.0506,6,6940,821,7873,12,3,0.6312,-1
10.5474,2,0.05688,36,111059.6,0.0506,6,3765.55442,1077,1149,12,3,0.6312,-1
10.5474,3.85608,0.05688,10,-639292,4,6,3765.55442,1073,8507,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,12,-1744316,0.0506,6,3765.55442,786,4564,10.97706,2.60132,0.6312,-1
10.5474,250,0.05688,42,-136678.4,0.0506,6,3765.55442,1540,11805,12,2,0.6312,-1
10.5474,12,0.05688,102,-143635.2,0.0506,6,11835,1258,12015,12,3,1,-1
10.5474,4,0.05688,20,165682.8,0.0506,6,3765.55442,1073,3477,19,2,0.6312,-1
10.5474,3.85608,0.05688,12,-1137440,0.0506,6,3765.55442,1073,7975,10.97706,2.60132,0.6312,-1
10.5474,30,0.05688,64,-160716,0.0506,2,6896,1077,4035,12,3,1,-1
10.5474,3.85608,0.05688,12,754380,0.0506,6,3765.55442,640,2111,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,28,-48189.6,0.0506,6,3765.55442,1073,13628,12,3,0.6312,-1
10.5474,3.85608,0.05688,48,-120,0.0506,6,13076,387,12195,12,3,1,1
10.5474,2,0.05688,36,3957.284,0.0506,6,3765.55442,996,10811,12,3,0.6312,-1
10.5474,2,0.05688,130,-49199.6,0.0506,6,15391,1655,2471,12,3,1,-1
10.5474,8,0.05688,86,-33698.56,0.0506,6,4858,772,6807.2223,12,3,1,-1
10.5474,2,0.05688,88,106904.4,0.0506,4,5495,1845,1547,12,2,1,-1
10.5474,3.85608,0.05688,20,-28863.72,0.0506,6,3765.55442,1073,11543,12,3,0.6312,-1
10.5474,2,0.05688,108,22814.72,0.0506,6,5998,772,9971,12,3,2,-1
10.5474,2,0.05688,28,101732,0.0506,6,3765.55442,996,2118,12,3,0.6312,-1
10.5474,3.85608,0.05688,58,124480.8,0.0506,6,12289,1073,3718,12,3,0.6312,-1
10.5474,3.85608,0.05688,154,-437920,0.0506,6,1910,27,9069,12,3,1,-1
10.5474,3.85608,0.05688,56,-424904,0.0506,6,13962,1077,2193,12,4,1,1
10.5474,30,0.05688,68,-53544,0.0506,6,11784,1618,9915,12,3,1,1
10.5474,3.85608,0.05688,12,-1052516,0.0506,6,3765.55442,996,1161,12,3,0.6312,-1
10.5474,8,0.05688,98,211529.2,0.0506,6,14436,305,2238,18,4,1,-1
10.5474,3.85608,0.05688,48,163214.8,0.0506,6,10634,1077,7628,12,2,2,-1
10.5474,4,0.05688,122,-84647.2,0.0506,6,129,1845,4543,12,3,1,-1
10.5474,4,0.05688,72,-106066.4,0.0506,6,13101,1845,9286,12,2,0.6312,-1
10.5474,8,0.05688,108,-85465.6,0.0506,6,5351,530,7366,5,2,2,-1
10.5474,3.85608,0.05688,8,-1043016,0.0506,6,3765.55442,996,7873,12,3,0.6312,-1
10.5474,2,0.05688,34,702544,0.0506,6,3765.55442,1202,4799,12,3,0.6312,-1
10.5474,8,0.05688,56,122762,0.0506,6,13413,1085,9706,12,4,2,-1
10.5474,2,0.05688,20,1262200,0.0506,6,3765.55442,1016,927,12,3,0.6312,-1
10.5474,4,0.05688,52,415836,0.0506,6,6428,821,11724,12,3,2,-1
10.5474,3.85608,0.05688,64,69489.2,0.0506,6,11654,1077,12085,12,3,0.6312,-1
10.5474,4,0.05688,30,31524,0.0506,6,3765.55442,1586,7190,12,3,0.6312,-1
10.5474,3.85608,0.05688,8,-477220,0.0506,6,3765.55442,173,8676,10.97706,2.60132,0.6312,-1
10.5474,3.85608,0.05688,58,-311721.6,0.0506,6,8058,1079,8391,12,3,2,-1
10.5474,4,0.05688,110,351488.4,0.0506,6,5297,78,3169,12,3,0.6312,-1
10.5474,10,0.05688,84,118540.4,0.0506,6,9280,790,1796,12,3,2,-1
10.5474,3.85608,0.05688,26,-153278.608486739,0.0506,6,3765.55442,996,2258,12,3,0.6312,-1
10.5474,18,0.05688,116,326843.2,0.0506,6,11209,78,9825,12,3,1,-1
10.5474,3.85608,0.05688,144,47039.6,0.0506,6,8155,1687,2640,12,3,1,-1
10.5474,2,0.05688,104,413008,0.0506,6,11627,1845,6700,12,3,1,-1
10.5474,3.85608,0.05688,36,105683.6,0.0506,6,3765.55442,996,5535,12,3,0.6312,-1
10.5474,2,0.05688,84,-194998.4,0.0506,6,214,282,11519,12,3,1,1
10.5474,10,0.05688,100,-1210556,0.0506,6,23,98,11042,12,3,0.6312,-1
10.5474,3.85608,0.05688,20,-134402,0.0506,6,3765.55442,1761,6670,10.97706,2.60132,0.6312,-1
10.5474,2,0.05688,108,73537.2,0.0506,6,661,305,8808,12,3,1,-1
10.5474,3.85608,0.05688,62,-107053.6,0.0506,6,12983,1077,10055,12,3,1,-1
10.5474,2,0.05688,60,-529864,0.0506,6,5201,201,330,18,2,0.6312,-1
10.5474,8,0.05688,56,-58296.4,0.0506,6,5336,1077,11191,12,3,2,1
10.5474,3.85608,0.05688,12,-864140,0.0506,6,3765.55442,930,6807.2223,12,3,0.6312,-1
10.5474,2,0.05688,64,89086,0.0506,6,10888,821,9495,12,4,1,-1
10.5474,6,0.05688,102,410776,0.0506,6,9589,305,11776,12,2,1,-1
10.5474,3.85608,0.05688,4,-4337640,0.0506,6,3765.55442,241,8716,9,3,0.6312,-1
10.5474,3.85608,0.05688,54,-157621.6,0.0506,6,13853,821,195,19,3,2,-1
10.5474,4,0.05688,78,91168.8,0.0506,6,3835,603,232,12,2,2,-1
10.5474,6,0.05688,62,121027.6,0.0506,6,2160,1077,4810,12,3,2,1
10.5474,3.85608,0.05688,130,315492,0.0506,6,3765.55442,556,13060,12,3,2,-1
