@relation data-weka.filters.unsupervised.attribute.NumericToNominal-R231-233-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P20.0-V

@attribute Var1 numeric
@attribute Var2 numeric
@attribute Var3 numeric
@attribute Var4 numeric
@attribute Var5 numeric
@attribute Var6 numeric
@attribute Var7 numeric
@attribute Var8 numeric
@attribute Var9 numeric
@attribute Var10 numeric
@attribute Var11 numeric
@attribute Var12 numeric
@attribute Var13 numeric
@attribute Var14 numeric
@attribute Var15 numeric
@attribute Var16 numeric
@attribute Var17 numeric
@attribute Var18 numeric
@attribute Var19 numeric
@attribute Var20 numeric
@attribute Var21 numeric
@attribute Var22 numeric
@attribute Var23 numeric
@attribute Var24 numeric
@attribute Var25 numeric
@attribute Var26 numeric
@attribute Var27 numeric
@attribute Var28 numeric
@attribute Var29 numeric
@attribute Var30 numeric
@attribute Var31 numeric
@attribute Var32 numeric
@attribute Var33 numeric
@attribute Var34 numeric
@attribute Var35 numeric
@attribute Var36 numeric
@attribute Var37 numeric
@attribute Var38 numeric
@attribute Var39 numeric
@attribute Var40 numeric
@attribute Var41 numeric
@attribute Var42 numeric
@attribute Var43 numeric
@attribute Var44 numeric
@attribute Var45 numeric
@attribute Var46 numeric
@attribute Var47 numeric
@attribute Var48 numeric
@attribute Var49 numeric
@attribute Var50 numeric
@attribute Var51 numeric
@attribute Var52 numeric
@attribute Var53 numeric
@attribute Var54 numeric
@attribute Var55 numeric
@attribute Var56 numeric
@attribute Var57 numeric
@attribute Var58 numeric
@attribute Var59 numeric
@attribute Var60 numeric
@attribute Var61 numeric
@attribute Var62 numeric
@attribute Var63 numeric
@attribute Var64 numeric
@attribute Var65 numeric
@attribute Var66 numeric
@attribute Var67 numeric
@attribute Var68 numeric
@attribute Var69 numeric
@attribute Var70 numeric
@attribute Var71 numeric
@attribute Var72 numeric
@attribute Var73 numeric
@attribute Var74 numeric
@attribute Var75 numeric
@attribute Var76 numeric
@attribute Var77 numeric
@attribute Var78 numeric
@attribute Var79 numeric
@attribute Var80 numeric
@attribute Var81 numeric
@attribute Var82 numeric
@attribute Var83 numeric
@attribute Var84 numeric
@attribute Var85 numeric
@attribute Var86 numeric
@attribute Var87 numeric
@attribute Var88 numeric
@attribute Var89 numeric
@attribute Var90 numeric
@attribute Var91 numeric
@attribute Var92 numeric
@attribute Var93 numeric
@attribute Var94 numeric
@attribute Var95 numeric
@attribute Var96 numeric
@attribute Var97 numeric
@attribute Var98 numeric
@attribute Var99 numeric
@attribute Var100 numeric
@attribute Var101 numeric
@attribute Var102 numeric
@attribute Var103 numeric
@attribute Var104 numeric
@attribute Var105 numeric
@attribute Var106 numeric
@attribute Var107 numeric
@attribute Var108 numeric
@attribute Var109 numeric
@attribute Var110 numeric
@attribute Var111 numeric
@attribute Var112 numeric
@attribute Var113 numeric
@attribute Var114 numeric
@attribute Var115 numeric
@attribute Var116 numeric
@attribute Var117 numeric
@attribute Var118 numeric
@attribute Var119 numeric
@attribute Var120 numeric
@attribute Var121 numeric
@attribute Var122 numeric
@attribute Var123 numeric
@attribute Var124 numeric
@attribute Var125 numeric
@attribute Var126 numeric
@attribute Var127 numeric
@attribute Var128 numeric
@attribute Var129 numeric
@attribute Var130 numeric
@attribute Var131 numeric
@attribute Var132 numeric
@attribute Var133 numeric
@attribute Var134 numeric
@attribute Var135 numeric
@attribute Var136 numeric
@attribute Var137 numeric
@attribute Var138 numeric
@attribute Var139 numeric
@attribute Var140 numeric
@attribute Var141 numeric
@attribute Var142 numeric
@attribute Var143 numeric
@attribute Var144 numeric
@attribute Var145 numeric
@attribute Var146 numeric
@attribute Var147 numeric
@attribute Var148 numeric
@attribute Var149 numeric
@attribute Var150 numeric
@attribute Var151 numeric
@attribute Var152 numeric
@attribute Var153 numeric
@attribute Var154 numeric
@attribute Var155 numeric
@attribute Var156 numeric
@attribute Var157 numeric
@attribute Var158 numeric
@attribute Var159 numeric
@attribute Var160 numeric
@attribute Var161 numeric
@attribute Var162 numeric
@attribute Var163 numeric
@attribute Var164 numeric
@attribute Var165 numeric
@attribute Var166 numeric
@attribute Var167 numeric
@attribute Var168 numeric
@attribute Var169 numeric
@attribute Var170 numeric
@attribute Var171 numeric
@attribute Var172 numeric
@attribute Var173 numeric
@attribute Var174 numeric
@attribute Var175 numeric
@attribute Var176 numeric
@attribute Var177 numeric
@attribute Var178 numeric
@attribute Var179 numeric
@attribute Var180 numeric
@attribute Var181 numeric
@attribute Var182 numeric
@attribute Var183 numeric
@attribute Var184 numeric
@attribute Var185 numeric
@attribute Var186 numeric
@attribute Var187 numeric
@attribute Var188 numeric
@attribute Var189 numeric
@attribute Var190 numeric
@attribute Var191 numeric
@attribute Var192 numeric
@attribute Var193 numeric
@attribute Var194 numeric
@attribute Var195 numeric
@attribute Var196 numeric
@attribute Var197 numeric
@attribute Var198 numeric
@attribute Var199 numeric
@attribute Var200 numeric
@attribute Var201 numeric
@attribute Var202 numeric
@attribute Var203 numeric
@attribute Var204 numeric
@attribute Var205 numeric
@attribute Var206 numeric
@attribute Var207 numeric
@attribute Var208 numeric
@attribute Var209 numeric
@attribute Var210 numeric
@attribute Var211 numeric
@attribute Var212 numeric
@attribute Var213 numeric
@attribute Var214 numeric
@attribute Var215 numeric
@attribute Var216 numeric
@attribute Var217 numeric
@attribute Var218 numeric
@attribute Var219 numeric
@attribute Var220 numeric
@attribute Var221 numeric
@attribute Var222 numeric
@attribute Var223 numeric
@attribute Var224 numeric
@attribute Var225 numeric
@attribute Var226 numeric
@attribute Var227 numeric
@attribute Var228 numeric
@attribute Var229 numeric
@attribute Var230 numeric
@attribute churn {-1,1}
@attribute appetency {-1,1}
@attribute upselling {-1,1}

@data
?,?,?,?,?,665,7,?,?,?,?,?,4612,?,?,?,?,?,?,?,116,145,?,4,128,?,?,166.56,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,0.921598,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,194,7,?,143336,?,0,?,?,6774,?,0,?,8,?,?,?,?,?,?,?,?,68034,?,?,?,?,?,?,?,?,?,?,?,?,?,?,24,?,?,40,17987,?,?,?,?,?,435,?,?,?,0,?,5058,?,?,?,?,?,?,0,23370,81468,?,?,?,?,?,1745,?,?,0,36,?,?,?,?,61992,?,?,?,280648,?,?,?,?,?,?,8,?,?,41022,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,119,37,3,19,1,118,1497,595,1117,2,4777,1,100,1,20,5,1,?,6,1,65,?,11601,?,884,2510,2,12,437,5,1054,3,?,2,5,7,15,?,?,-1,-1,1
?,?,?,?,?,1407,21,?,?,?,?,?,2420,?,?,?,?,?,?,?,948,1185,?,10,224,?,?,153.2,?,?,?,?,?,?,10,?,?,4613490,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,5.331767,?,?,?,?,?,?,?,36,?,?,?,?,?,?,12,60,91,?,1861992,?,0,?,?,95426.09,?,55,?,12,?,?,?,?,?,?,?,?,39651,?,?,?,?,?,?,?,?,?,?,?,?,?,?,88,?,?,304,996820,?,?,?,?,?,1790,?,?,?,180,?,24372,?,?,?,?,?,?,16,3064110,620466,?,?,?,?,?,2555,?,?,0,0,?,?,?,?,272846,?,?,?,9034600,?,?,?,?,?,?,248,?,?,503868,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,352,7,?,19,1,22,2953,3029,11091,?,4768,1,47,3,12,11,1,?,6,1,42,?,8725,?,1757,9986,1,12,3490,7,820,3,?,1,4,2,28,1,?,-1,-1,-1
?,?,?,?,?,910,7,?,?,?,?,?,248,?,?,?,?,?,?,?,200,250,?,6,112,?,?,308.64,?,?,?,?,?,?,0,?,?,401760,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,6.441999,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,46,0,?,395592,?,0,?,?,75586.8,?,25,?,12,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,48,?,?,64,-756288,?,?,?,?,?,255,?,?,?,18,?,215766,-30,?,?,?,?,?,8,1783325,524846,?,?,?,?,?,1220,?,?,0,9,?,?,?,?,562023,?,?,?,3773256,?,?,?,?,?,?,28,?,?,557046,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,7,?,?,?,?,?,?,?,?,?,?,321,38,?,19,1,156,2325,4798,?,?,2887,1,14,3,18,10,1,?,6,1,53,?,?,?,1259,6570,1,12,3107,4,1894,3,?,?,1,5,14,?,?,-1,-1,1
?,?,?,?,?,882,21,?,?,?,?,?,27088,?,?,?,?,?,?,?,120,150,?,0,32,?,?,168.8,?,?,?,?,?,?,0,?,?,7050540,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,0.008972,?,?,?,?,?,?,?,36,?,?,?,?,?,?,12,182,406,?,0,?,0,?,?,215987.7,?,40,?,2,?,?,?,?,?,?,?,?,793434,?,?,?,?,?,?,?,?,?,?,?,?,?,?,32,?,?,0,24630.56,?,?,?,?,?,485,?,?,?,84,?,15606,-24,?,?,?,?,?,0,987795,606908,?,?,?,?,?,11510,?,?,0,27,?,?,?,?,0,?,?,?,9679360,?,?,?,?,?,?,6,?,?,518412,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,198,?,?,277,2,3,19,1,43,1497,3460,14305,2,455,1,85,2,6,5,1,?,6,2,38,?,11544,?,1349,11897,2,12,437,1,1054,2,?,2,21,7,16,1,?,-1,-1,-1
?,?,?,?,?,1414,14,?,?,?,?,?,4404,?,?,?,?,?,?,?,136,170,?,0,8,?,?,220.08,?,?,?,?,?,?,0,?,?,321066,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,0.303995,?,?,?,?,?,?,?,36,?,?,?,?,?,?,3,166,1057,?,5527032,?,0,?,?,123930.6,?,0,?,0,?,?,?,?,?,?,?,?,1638,?,?,?,?,?,?,?,?,?,?,?,?,?,?,32,?,?,64,349324,?,?,?,?,?,850,?,?,?,24,?,46728,-30,?,?,?,?,?,0,8972800,102988,?,?,?,?,?,685,?,?,0,27,?,?,?,?,0,?,?,?,10361800,?,?,?,?,?,?,42,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,35,2,3,19,1,35,4185,4789,14299,2,3346,1,6,3,8,10,1,?,6,1,76,?,12048,?,1847,4051,2,12,1990,4,2640,2,?,3,12,5,24,?,?,-1,-1,1
?,?,?,?,?,595,7,?,?,?,?,?,664,?,?,?,?,?,?,?,168,210,?,4,40,?,?,253.52,?,?,?,?,?,?,0,?,?,2358900,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,1.832514,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,108,189,?,2962928,?,0,?,?,191993.4,?,15,?,4,?,?,?,?,?,?,?,?,83646,?,?,?,?,?,?,?,?,?,?,?,?,?,?,56,?,?,40,172838.8,?,?,?,?,?,535,?,?,?,54,?,126594,-20,?,?,?,?,?,0,5382250,545532,?,?,?,?,?,5350,?,?,0,18,?,?,?,?,946274,?,?,?,9435800,?,?,?,?,?,?,36,?,?,811092,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,234,?,?,31,38,?,19,1,170,1927,930,?,?,1008,1,6,3,7,5,1,?,6,2,8,?,?,?,1097,1844,1,12,1134,7,2871,3,?,?,12,7,21,?,?,-1,-1,-1
?,?,?,?,?,6734,0,?,?,?,?,?,0,?,?,?,?,?,?,?,168,210,?,0,32,?,?,200,?,?,?,?,?,?,0,?,?,7962600,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,0.672506,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,22,0,?,1947296,?,0,?,?,6857.04,?,25,?,4,?,?,?,?,?,?,?,?,14937,?,?,?,?,?,?,?,?,?,?,?,?,?,?,32,?,?,40,-580092,?,?,?,?,?,7210,?,?,?,126,?,0,4,?,?,?,?,?,8,256580,41952,?,?,?,?,?,0,?,?,6,0,?,?,?,?,0,?,?,?,8618840,?,?,?,?,?,?,10,?,?,479436,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,352,38,?,19,1,180,4019,2666,?,?,5053,1,47,3,12,10,1,?,6,1,53,?,?,?,996,12837,1,12,2347,4,4069,3,?,?,4,5,14,?,?,-1,-1,-1
?,?,?,?,?,2555,7,?,?,?,?,?,588,?,?,?,?,?,?,?,356,445,?,8,272,?,?,166.56,?,?,?,?,?,?,0,?,?,100854,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,1.862636,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,90,28,?,1504432,?,0,?,?,15073.11,?,20,?,16,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,144,?,?,152,-160736,?,?,?,?,?,1385,?,?,?,36,?,2187,-30,?,?,?,?,?,0,471885,321200,?,?,?,?,?,130,?,?,0,0,?,?,?,?,529683,?,?,?,1935220,?,?,?,?,?,?,36,?,?,77496,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,252,?,?,266,38,3,19,1,157,3496,66,7230,2,3445,1,56,3,16,10,1,?,6,1,53,?,3924,?,772,9914,1,12,2833,4,2038,3,?,2,23,5,14,1,?,-1,-1,1
?,?,?,?,?,343,0,?,?,?,?,?,0,?,?,?,?,?,?,?,180,225,?,4,64,?,?,453.52,?,?,?,?,?,?,5,?,?,6843360,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,2.158727,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,18,0,?,961464,?,0,?,?,131893.2,?,35,?,4,?,?,?,?,?,?,?,?,87705,?,?,?,?,?,?,?,?,?,?,?,?,?,?,40,?,?,48,505440,?,?,?,?,?,820,?,?,?,90,?,0,-8,?,?,?,?,?,8,1253940,1133598,?,?,?,?,?,0,?,?,0,9,?,?,?,?,585466,?,?,?,10732920,?,?,?,?,?,?,14,?,?,485886,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,4,38,?,19,1,117,2732,4332,?,?,1624,1,11,3,2,10,2,?,6,2,53,?,?,?,1073,5355,2,12,556,4,4026,3,?,?,14,5,14,?,?,1,-1,-1
?,?,?,?,?,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,12,15,?,0,8,?,?,199.52,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,1148.64,?,?,?,?,?,1.398633,?,?,?,?,?,?,?,27,?,?,?,?,?,?,3,12,0,?,0,?,0,?,?,44868.9,?,0,?,0,?,?,?,?,?,?,?,?,8241,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,0,-1132988,?,?,?,?,?,15,?,?,?,0,?,0,-12,?,?,?,?,?,8,43075,72508,?,?,?,?,?,0,?,?,0,0,?,?,?,?,0,?,?,?,179476,?,?,?,?,?,?,4,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,7,?,?,?,?,?,?,?,402,?,?,361,38,?,19,1,62,532,6,?,?,1729,1,62,3,12,10,1,?,6,2,53,?,?,?,1073,6353,2,12,3446,4,3885,3,?,?,3,5,14,?,?,-1,-1,-1
?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1425645,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.086093,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,8,?,?,?,?,?,?,?,?,3,?,?,?,?,?,10,?,?,?,?,?,?,?,?,?,?,0,?,0,4071.87,?,?,?,0,?,?,?,?,?,?,-1734084,?,?,?,0,?,?,?,?,?,?,0,?,4,0,14,?,?,?,?,?,?,248.43,?,?,0,?,?,?,?,?,?,12,?,?,?,?,0,?,6,?,?,0,?,?,0,?,?,0,?,?,0,0,?,?,?,?,?,712822.5,?,?,8,?,?,?,?,0,?,?,950430,?,?,?,?,?,?,?,?,1,281,38,?,19,1,147,3682,1860,?,?,3472,1,78,1,?,10,1,?,6,1,53,?,?,?,640,1501,2,?,1004,4,3016,?,?,?,9,5,14,?,?,-1,-1,-1
?,?,?,?,0,?,?,?,?,0,?,?,?,?,?,11,?,?,?,?,?,?,0,?,?,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5.72805,?,?,0,?,?,?,?,?,?,0,?,0,0,?,?,10,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,2,?,?,?,0,?,?,?,?,?,0,?,?,?,0,?,?,?,?,?,-22022,?,?,?,?,?,?,0,?,?,?,?,?,4,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,0,2,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,7,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,99,38,?,19,1,147,1355,2904,?,?,3738,1,95,1,?,10,1,?,6,1,53,?,?,?,996,2554,1,12,1316,4,2755,3,?,?,9,5,14,?,?,-1,-1,-1
?,?,?,?,?,1106,7,?,?,?,?,?,412,?,?,?,?,?,?,?,32,40,?,2,8,?,?,186.64,?,?,?,?,?,?,0,?,?,3628800,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,3.893185,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,38,0,?,0,?,0,?,?,120654.3,?,0,?,4,?,?,?,?,?,?,?,?,244116,?,?,?,?,?,?,?,?,?,?,?,?,?,?,16,?,?,0,75306.4,?,?,?,?,?,385,?,?,?,6,?,27027,4,?,?,?,?,?,0,4200280,155010,?,?,?,?,?,60,?,?,0,18,?,?,?,?,2072693,?,?,?,8980400,?,?,?,?,?,?,8,?,?,4336440,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,306,?,?,49,38,?,19,1,200,518,1692,?,?,2871,1,51,3,21,9,1,?,6,1,18,?,?,?,1533,1034,1,12,3111,7,2141,3,?,?,8,2,9,?,?,-1,-1,-1
?,?,?,?,?,1694,7,?,?,?,?,?,1860,?,?,?,?,?,?,?,448,560,?,6,224,?,?,143.12,?,?,?,?,?,?,0,?,?,32652,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,2.669301,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,54,77,?,171824,?,0,?,?,7306.74,?,0,?,22,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,88,?,?,96,19091,?,?,?,?,?,1745,?,?,?,24,?,52443,30,?,?,?,?,?,0,637070,109380,?,?,?,?,?,5300,?,?,0,0,?,?,?,?,76615,?,?,?,945240,?,?,?,?,?,?,114,?,?,163716,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,248,7,?,19,1,134,283,5032,564,?,3767,1,45,?,12,5,1,?,6,1,48,?,1126,?,1222,1643,2,12,2692,5,3251,3,?,1,7,6,28,1,?,-1,-1,1
?,?,?,?,?,910,7,?,?,?,?,?,816,?,?,?,?,?,?,?,212,265,?,4,80,?,?,240,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,3.0094,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,30,14,?,1690728,?,0,?,?,43075.5,?,0,?,8,?,?,?,?,?,?,?,?,62118,?,?,?,?,?,?,?,?,?,?,?,?,?,?,48,?,?,80,212796.4,?,?,?,?,?,995,?,?,?,0,?,135144,-30,?,?,?,?,?,0,2778680,107514,?,?,?,?,?,6090,?,?,0,0,?,?,?,?,61600,?,?,?,3335148,?,?,?,?,?,?,58,?,?,77718,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,384,?,?,236,38,?,19,1,8,1408,2855,?,?,2386,3,32,3,12,10,1,?,6,1,53,?,?,?,1085,7636,1,12,2217,4,237,3,?,?,8,5,14,?,?,-1,-1,1
?,?,?,?,?,1876,7,?,?,?,?,?,3012,?,?,?,?,?,?,?,416,520,?,14,208,?,?,166.56,?,?,?,?,?,?,0,?,?,43980,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,3.471053,?,?,?,?,?,?,?,18,?,?,?,?,?,?,3,172,651,?,101640,?,3,?,?,2184.231,?,5,?,24,?,?,?,?,?,?,?,?,204975,?,?,?,?,?,?,?,?,?,?,?,?,?,?,152,?,?,192,25072.84,?,?,?,?,?,1730,?,?,?,66,?,36945,?,?,?,?,?,?,8,79200,51150,?,?,?,?,?,8150,?,?,0,27,?,?,?,?,31472,?,?,?,268096,?,?,?,?,?,?,60,?,?,33000,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,408,?,?,297,36,3,19,1,110,2563,2263,4961,2,3558,1,72,3,11,10,1,?,6,1,76,?,5430,?,1845,3256,2,12,1697,4,110,3,?,2,9,5,16,?,?,-1,-1,1
?,?,?,?,?,882,7,?,?,?,?,?,1672,?,?,?,?,?,?,?,148,185,?,0,40,?,?,253.52,?,?,?,?,?,?,0,?,?,8812800,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,1.80987,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,52,0,?,519008,?,0,?,?,189074.4,?,35,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,24,?,?,24,449036,?,?,?,?,?,570,?,?,?,102,?,13392,-24,?,?,?,?,?,0,310510,635532,?,?,?,?,?,6375,?,?,0,0,?,?,?,?,0,?,?,?,10073360,?,?,?,?,?,?,10,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,72,38,?,19,1,139,3793,4394,7409,?,5576,1,77,2,12,6,1,?,6,2,25,?,206,?,1079,8659,1,17,3393,2,1909,2,?,1,22,4,14,1,?,-1,-1,-1
?,?,?,?,?,1582,7,?,?,?,?,?,920,?,?,?,?,?,?,?,212,265,?,4,112,?,?,331.04,?,?,?,?,?,?,0,?,?,210,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,4.339671,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,52,161,?,586032,?,0,?,?,10441.59,?,15,?,8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,40,?,?,96,57505.2,?,?,?,?,?,940,?,?,?,6,?,27594,?,?,?,?,?,?,0,262965,161202,?,?,?,?,?,240,?,?,0,0,?,?,?,?,157752,?,?,?,916248,?,?,?,?,?,?,38,?,?,109758,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,192,?,?,80,38,?,19,1,164,3874,1785,7522,?,4522,1,52,2,12,10,1,?,4,1,53,?,1742,?,1120,6014,1,11,3171,4,4245,1,?,?,11,5,14,2,?,-1,-1,-1
?,?,?,?,?,126,0,?,?,?,?,?,0,?,?,?,?,?,?,?,76,95,?,0,16,?,?,264.08,?,?,?,?,?,?,0,?,?,4517382,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,1.477035,?,?,?,?,?,?,?,9,?,?,?,?,?,?,3,16,0,?,1900928,?,0,?,?,258064.2,?,15,?,2,?,?,?,?,?,?,?,?,180156,?,?,?,?,?,?,?,?,?,?,?,?,?,?,32,?,?,24,-256058,?,?,?,?,?,305,?,?,?,42,?,0,4,?,?,?,?,?,0,1188085,316820,?,?,?,?,?,0,?,?,0,0,?,?,?,?,0,?,?,?,8915800,?,?,?,?,?,?,6,?,?,475230,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,287,38,?,19,1,86,4131,4468,?,?,2902,1,56,1,12,10,1,?,6,1,53,?,?,?,1270,4035,2,12,868,4,3805,3,?,?,23,5,14,?,?,-1,-1,-1
?,?,?,?,?,1736,7,?,?,?,?,?,2012,?,?,?,?,?,?,?,360,450,?,10,240,?,?,400.64,?,?,?,?,?,?,0,?,?,500142,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,5.541978,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,76,119,?,412144,?,0,?,?,5750.49,?,0,?,38,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,80,?,?,80,8412.16,?,?,?,?,?,1245,?,?,?,30,?,45711,?,?,?,?,?,?,0,452565,385306,?,?,?,?,?,6595,?,?,0,0,?,?,?,?,118503,?,?,?,2050916,?,?,?,?,?,?,52,?,?,568128,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,185,38,?,19,1,124,1592,2004,5153,?,1361,1,39,3,12,10,1,?,6,1,53,?,5090,?,1077,155,1,19,2139,4,105,3,?,1,16,5,14,1,?,-1,-1,-1
?,?,?,?,?,0,0,?,?,?,?,?,0,?,?,?,?,?,?,?,0,0,?,?,0,?,?,253.52,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,5.569323,?,?,?,?,?,?,?,9,?,?,?,?,?,?,?,14,0,?,0,?,0,?,?,0,?,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,?,?,?,?,?,0,?,?,?,0,?,0,4,?,?,?,?,?,0,0,0,?,?,?,?,?,0,?,?,0,0,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,38,?,19,1,8,2332,1543,?,?,2392,4,89,1,12,10,2,?,5,1,53,?,?,?,1016,7264,1,?,4172,4,2698,?,?,?,16,5,14,?,?,-1,-1,-1
?,?,?,?,?,1099,14,?,?,?,?,?,4472,?,?,?,?,?,?,?,120,150,?,6,136,?,?,220.08,?,?,?,?,?,?,0,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,4.230933,?,?,?,?,?,?,?,18,?,?,?,?,?,?,6,132,539,?,1382400,?,0,?,?,191592.9,?,0,?,12,?,?,?,?,?,?,?,?,445983,?,?,?,?,?,?,?,?,?,?,?,?,?,?,32,?,?,16,59912.4,?,?,?,?,?,510,?,?,?,0,?,39141,?,?,?,?,?,?,0,2160005,2937600,?,?,?,?,?,14385,?,?,0,9,?,?,?,?,1814400,?,?,?,10368000,?,?,?,?,?,?,10,?,?,3110400,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,116,2,3,19,1,123,4143,2230,7755,2,3371,1,72,3,16,10,1,?,6,1,53,?,9940,?,305,2355,2,17,2480,4,2429,2,?,2,9,5,5,?,?,-1,-1,-1
