@relation R_data_frame

@attribute Var126 numeric
@attribute Var218 {'',cJvF,UYBR}
@attribute Var229 {'',am7c,mj86,oJmt,sk2h}
@attribute Var74 numeric
@attribute Var73 numeric
@attribute Var113 numeric
@attribute Var81 numeric
@attribute Var193 {_7J0OGNN8s6gFzbM,2Knk1KF,2wnefc9ISdLjfQoAYBI,5QKIjwyXr4MCZTEp7uAkS8PtBLcn,8kO9LslBGNXoLvWEuN6tPuN59TdYxfL9Sm6oU,9U2tunPAje3TwfLLUQxzM3dC1ghn,AERks4l,B2T7ZTgOX7xpBPBD28SLvVWgBkc13Sm0a3tk2,BrRu5UxtiQY9TTJ8ABKpfS,bYmQ4nc,ByQdnLRlFnny2k4AJzG,DH86UFkz9LK6My0ezUgZx96oI,e6CkoqApVR,eSGpMwS8zSGgq_trOpckZ5,Fveq5yuDUj6drSMiZO3mXe,g62hiBSaKg,gGvYE2F8JHtPlbzkGbl,GpoBynXzkxADI7bZBtqvX2IPV5t7o2QCPE,hnq7pOcHWLojUTXc7HQutLwmffdy,iKEouAWeUBYR3fQ5tZmt_bDPIn6qT7tIGHs8L,IlTgyyFksv4BT,J71wxZB6Jn0CR82XoyV,JXVE,KjAW4rq3iyvu8XwKkyQ2_svIATjM3B5,LrdVolaSGUfkVeWC,LrdZy8QqgUfkVShG,MJdP52puUMWhmExsNdlkGDbNTFln2Eg,msph93375qXRfw6hcMceRRIDdmHq8wn,ND3t9Yro9U,NMCEYavk0YOlqn2jHeEDjP0xsdXeAZGnZDN0NOfV,NRCqczK,onTuEhrJJQy_H3IHkZku5AFczhYGqxJ890,OpDzzQJ,PomAbFU,QG5U1Qs9mF3805lxYz2cGPnrm,qqimvRzsp8ZZdKRPgzLg68joSn_k,rEUOq2QD1qfkRr6qpua,RO12,snf9xe6PBwBZ8lKzhEz,SrUWsbENd7prk,T9RM7fDFhhZjjBFsk5zptG,TW8dXluYzKpktZjuY8kSPBaZa,ues7INAmyjdS1vDd0YL9jU,vuPfq6YcbX,w9ygS99Qp_,wvnt2iBhAPeGqIKaFUxJc6ca3IYp,X1rJx42ksaRn3qcM,X2uI6IsGev,yaM_UXtlxCFW5NHTcftwou7BmXcP9VITdHAto,z3s4Ji522ZB1FauqOOqbkl,zPhCMhkz9XiOF7LgT9VfJZ3yI}
@attribute Var207 {0MCPoln,15TtzZrRt2,5iay,6C53VA1kCv,7M47J5GA0pTYIFxg5uy,DHn_WUyBhW_whjA88g9bvA64_,EBKcR3s6B22tD6gC36gm6S,GjJ35utlTa_GNSvxxpb9ju,Kxdu,me75fM6ugJ,NKv3VA1BpP,o0ZZAVSQ32YuE,tMBVJkA0xJMEATvl4ht,wXfldy7}
@attribute churn {Change,Stay}
@attribute appetency {Change,Stay}
@attribute upselling {Change,Stay}

@data
-20,cJvF,mj86,0,56,664856,40239.6,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-26,UYBR,'',103.658127,10,-132962.4,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
58,UYBR,am7c,287,178,-254426.4,15298.89,AERks4l,7M47J5GA0pTYIFxg5uy,Stay,Change,Change
38,cJvF,'',133,62,36959.44,114256.5,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',0,74,1682.572,2886.366,RO12,me75fM6ugJ,Change,Change,Change
6,cJvF,'',0,12,0,0,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
4,cJvF,'',103.658127,8,-2987152,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-20,cJvF,'',0,28,161884,210201.6,RO12,me75fM6ugJ,Change,Change,Change
-20,cJvF,'',98,28,156627.6,190464.6,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',103.658127,10,-1514444,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-14,UYBR,'',35,32,57705.6,222831.9,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,28,121952,8554.229,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Stay
-0.55388,cJvF,mj86,154,48,96752,167396.7,RO12,Kxdu,Change,Change,Change
-30,cJvF,'',0,14,112946,181114.5,RO12,me75fM6ugJ,Change,Change,Stay
16,UYBR,'',0,40,126643.6,230705.1,RO12,me75fM6ugJ,Change,Change,Change
14,UYBR,'',0,40,-81530.4,214781.7,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',21,42,123096,11662.89,AERks4l,GjJ35utlTa_GNSvxxpb9ju,Change,Change,Change
16,UYBR,'',103.658127,40,24988.44,5648.7,RO12,me75fM6ugJ,Change,Change,Stay
4,UYBR,'',0,24,-28726.44,3895.44,RO12,me75fM6ugJ,Change,Change,Change
12,UYBR,'',0,38,68198.4,125493.9,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,28,-240509.2,190817.7,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,am7c,63,148,38289.84,8409.12,LrdZy8QqgUfkVShG,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,cJvF,am7c,49,166,608384,61207.8,AERks4l,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-8,cJvF,'',0,16,121650.8,172354.5,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,am7c,385,136,172458,35276.7,2Knk1KF,me75fM6ugJ,Change,Change,Change
-28,cJvF,'',103.658127,8,-435336,103084.052693,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
6,UYBR,'',49,30,-704956,26185.65,RO12,me75fM6ugJ,Change,Change,Change
8,UYBR,'',0,34,178638.4,177683.7,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,26,249330.8,157657.5,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-0.55388,cJvF,'',0,22,90944.8,88971.59,RO12,me75fM6ugJ,Change,Change,Change
-20,cJvF,'',0,100,-1491408,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-18,cJvF,am7c,119,84,133676,223577.1,RO12,me75fM6ugJ,Change,Change,Change
20,cJvF,'',7,44,19207.44,3746.13,RO12,me75fM6ugJ,Change,Change,Change
-2,UYBR,'',0,22,-30828.28,259903.5,RO12,me75fM6ugJ,Change,Change,Change
-14,UYBR,'',0,16,487092,219369.3,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,18,37547,189991.2,RO12,me75fM6ugJ,Change,Change,Change
26,UYBR,am7c,175,64,146788.8,108598.2,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
56,cJvF,'',7,106,246787.2,202171.5,2Knk1KF,me75fM6ugJ,Change,Change,Change
36,UYBR,am7c,175,116,119277.6,102685.2,eSGpMwS8zSGgq_trOpckZ5,15TtzZrRt2,Change,Change,Change
-0.55388,UYBR,am7c,70,136,289151.6,86168.7,g62hiBSaKg,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,cJvF,'',0,100,-3509.856,2733.786,RO12,me75fM6ugJ,Change,Change,Change
-18,cJvF,'',103.658127,6,-2608788,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',147,32,181272.8,188221.2,RO12,Kxdu,Change,Change,Change
-30,cJvF,mj86,0,178,210230.4,185401.5,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Stay
-0.55388,UYBR,mj86,98,200,-796304,72761.7,ByQdnLRlFnny2k4AJzG,7M47J5GA0pTYIFxg5uy,Change,Change,Stay
-0.55388,cJvF,'',0,22,889712,195621.3,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,34,-1252908,5314.26,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,mj86,28,140,72662,232557,2Knk1KF,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,am7c,0,134,-27802.56,5475.15,AERks4l,7M47J5GA0pTYIFxg5uy,Change,Change,Change
4,cJvF,'',0,26,200510,215101.5,RO12,me75fM6ugJ,Change,Change,Change
32,cJvF,mj86,0,56,70541.2,15418.89,RO12,me75fM6ugJ,Change,Change,Stay
46,UYBR,am7c,224,144,257256.4,32495.4,2Knk1KF,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',103.658127,6,-282169.2,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,mj86,0,152,-377218.8,266914.8,2Knk1KF,me75fM6ugJ,Change,Change,Change
-30,UYBR,am7c,539,112,155150,235887,2Knk1KF,me75fM6ugJ,Change,Change,Change
4,UYBR,am7c,63,52,879804,58721.7,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,14,-450080,661104,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,44,-155773.6,5596.41,RO12,me75fM6ugJ,Change,Change,Change
-22,UYBR,'',35,44,180287.2,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,am7c,0,200,137093.2,31563,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Change
4,UYBR,'',103.658127,10,248627.2,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
6,UYBR,'',0,30,-62486.4,76852.5,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,16,679924,24664.68,AERks4l,GjJ35utlTa_GNSvxxpb9ju,Stay,Change,Change
18,'',am7c,28,66,9049.16,3449.61,RO12,me75fM6ugJ,Change,Change,Change
-22,cJvF,mj86,49,64,-1054988,9310.801,RO12,me75fM6ugJ,Change,Change,Change
-30,UYBR,'',0,24,103554.8,199947,RO12,me75fM6ugJ,Change,Change,Change
32,UYBR,mj86,28,80,313543.2,215405.7,RO12,me75fM6ugJ,Change,Change,Change
6,cJvF,am7c,0,190,-74772.4,105691.5,g62hiBSaKg,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,UYBR,mj86,175,142,33496.16,17847.75,2Knk1KF,me75fM6ugJ,Change,Change,Change
-14,UYBR,'',0,34,116542.8,153853.2,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,14,445372,89893.2,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',103.658127,10,-1114776,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-20,cJvF,'',21,60,105272.4,140337.9,RO12,me75fM6ugJ,Change,Change,Change
38,UYBR,mj86,84,130,178357.6,66274.8,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Change
24,UYBR,mj86,0,72,0,10100.73,RO12,me75fM6ugJ,Change,Change,Change
-18,cJvF,'',103.658127,8,-298830.8,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,am7c,441,166,3118.428,2090.688,LrdZy8QqgUfkVShG,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,cJvF,'',0,60,270308.4,108366.6,RO12,me75fM6ugJ,Change,Change,Change
8,UYBR,am7c,35,108,35902.84,71963.09,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
4,cJvF,'',0,14,107338,217410,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,16,-494652,61960.2,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,52,109074.8,51778.5,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
42,UYBR,'',0,230,-57426.8,194375.4,vuPfq6YcbX,7M47J5GA0pTYIFxg5uy,Change,Change,Change
4,cJvF,'',0,14,76232.8,183637.8,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,am7c,0,72,0,180008.7,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-0.55388,UYBR,am7c,189,90,116484.4,29640.21,RO12,me75fM6ugJ,Change,Change,Change
-2,UYBR,'',0,22,-77055.2,284018.7,RO12,me75fM6ugJ,Stay,Change,Change
26,UYBR,'',0,52,178717.6,198102.9,AERks4l,GjJ35utlTa_GNSvxxpb9ju,Change,Change,Change
-0.55388,cJvF,'',0,100,-3679.284,7807.29,RO12,me75fM6ugJ,Change,Change,Change
28,UYBR,am7c,0,52,143055.2,225169.8,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,mj86,175,130,143131.2,34137.9,2Knk1KF,me75fM6ugJ,Change,Change,Change
-16,UYBR,'',103.658127,8,-2153080,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-30,UYBR,'',42,66,-51643.6,10054.38,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',28,32,1473344,210976.5,RO12,me75fM6ugJ,Change,Change,Change
18,UYBR,'',0,42,30454,48836.7,RO12,me75fM6ugJ,Change,Change,Change
20,cJvF,am7c,0,70,140129.6,128447.7,RO12,me75fM6ugJ,Change,Change,Change
-30,UYBR,'',0,16,-43325.2,467742,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,mj86,112,114,-129322,47810.4,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,cJvF,am7c,77,136,13250.44,2478.675,g62hiBSaKg,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-26,cJvF,am7c,217,48,212188,224539.8,RO12,me75fM6ugJ,Change,Change,Change
18,'','',0,42,-401856,185158.2,RO12,me75fM6ugJ,Stay,Change,Change
-0.55388,UYBR,am7c,14,194,110928.8,25345.89,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,UYBR,mj86,378,130,104472,223389.9,2Knk1KF,me75fM6ugJ,Change,Change,Change
4,UYBR,'',7,126,-3670.716,15019.05,2Knk1KF,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,am7c,0,70,516.572,4326.48,RO12,6C53VA1kCv,Change,Change,Change
-10,UYBR,'',0,14,74458.4,632541,RO12,me75fM6ugJ,Change,Change,Change
14,cJvF,'',0,40,587832,70157.09,RO12,me75fM6ugJ,Change,Change,Stay
-18,cJvF,am7c,56,152,-953736,5031.39,2Knk1KF,me75fM6ugJ,Change,Change,Change
34,UYBR,'',315,122,0,2456.262,g62hiBSaKg,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-20,cJvF,mj86,224,56,201614.8,91436.7,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,108,1366696,170787.9,2Knk1KF,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',77,108,-23817.56,5612.22,2Knk1KF,me75fM6ugJ,Change,Change,Change
26,cJvF,mj86,469,50,194782,7889.58,RO12,me75fM6ugJ,Change,Change,Change
-24,UYBR,'',103.658127,8,2899.2,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
8,cJvF,mj86,56,60,153164,99750.3,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',21,52,211504.4,67962.91,RO12,me75fM6ugJ,Change,Change,Change
24,cJvF,mj86,168,48,-312961.6,15810.99,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,12,-437068,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
6,UYBR,mj86,28,140,30306.16,7645.89,g62hiBSaKg,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-30,cJvF,am7c,469,76,-1021808,3899.7,RO12,me75fM6ugJ,Change,Change,Stay
-30,cJvF,mj86,420,98,384492.4,38048.4,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',103.658127,10,-800188,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-10,UYBR,'',0,14,439828,212153.1,RO12,me75fM6ugJ,Change,Change,Change
-20,cJvF,mj86,14,74,92177.2,186716.4,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,mj86,98,122,-71500.8,87010.8,AERks4l,7M47J5GA0pTYIFxg5uy,Change,Change,Change
4,UYBR,'',0,22,-151806,45025.8,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
4,UYBR,'',0,22,116592,4034.16,RO12,me75fM6ugJ,Change,Change,Change
-28,cJvF,'',0,18,231871.2,216258,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,24,134631.6,220026.3,RO12,me75fM6ugJ,Change,Change,Change
-30,cJvF,mj86,0,160,130582.4,13203.45,2Knk1KF,me75fM6ugJ,Change,Change,Stay
-24,UYBR,'',103.658127,10,-676984,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
34,UYBR,mj86,35,152,71424,223401,2Knk1KF,me75fM6ugJ,Change,Change,Change
32,cJvF,am7c,28,68,-28980.72,63192,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
36,UYBR,'',126,124,383801.6,235473,2Knk1KF,me75fM6ugJ,Stay,Change,Change
-0.55388,cJvF,'',0,36,-52978.4,17473.62,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-0.55388,cJvF,am7c,98,174,405348,32091.3,2Knk1KF,me75fM6ugJ,Change,Change,Stay
-0.55388,cJvF,mj86,133,172,-136544.8,30525.9,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-30,UYBR,am7c,0,172,50959.2,33330.6,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-10,cJvF,'',0,14,-8015.44,14358.09,RO12,me75fM6ugJ,Change,Change,Change
-18,UYBR,'',103.658127,6,-1657948,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',588,144,215734,74473.5,2Knk1KF,me75fM6ugJ,Change,Change,Change
-22,UYBR,mj86,203,74,65808.8,77020.5,RO12,me75fM6ugJ,Change,Change,Change
10,UYBR,'',0,34,2145688,115757.7,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,am7c,14,82,227458.4,161556.6,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,mj86,35,86,81310,152753.7,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,UYBR,'',0,18,19205,4952.37,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-0.55388,UYBR,'',103.658127,6,-294972,103084.052693,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
4,cJvF,mj86,28,132,89057.6,174385.8,g62hiBSaKg,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-18,UYBR,'',103.658127,6,-1141436,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-30,UYBR,'',0,40,-199053.2,9083.46,RO12,me75fM6ugJ,Change,Change,Stay
18,cJvF,am7c,0,104,307364,51077.1,2Knk1KF,me75fM6ugJ,Change,Change,Change
-28,UYBR,'',0,18,22495.44,33679.5,AERks4l,GjJ35utlTa_GNSvxxpb9ju,Change,Change,Change
-24,cJvF,am7c,21,74,-907748,153323.1,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',7,34,156452,173259,RO12,me75fM6ugJ,Change,Change,Change
34,cJvF,am7c,28,130,110213.6,160630.2,2Knk1KF,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,16,206880.4,213085.8,RO12,me75fM6ugJ,Stay,Change,Change
-24,UYBR,'',0,34,169807.2,13809.66,RO12,me75fM6ugJ,Change,Change,Change
-26,cJvF,'',0,20,74196.8,200141.1,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,am7c,91,60,-210655.6,22271.37,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',21,36,1194.284,4553.58,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
16,cJvF,'',0,40,62999.6,8422.771,RO12,me75fM6ugJ,Change,Change,Change
-20,UYBR,'',103.658127,6,-4272,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,20,14206.16,25375.41,RO12,me75fM6ugJ,Change,Change,Change
-20,cJvF,'',103.658127,4,-2233600,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',63,34,84381.6,169507.8,RO12,me75fM6ugJ,Change,Change,Change
-22,cJvF,mj86,105,52,-276000.4,147655.8,RO12,Kxdu,Change,Change,Change
-12,UYBR,'',0,12,-1037168,0,RO12,me75fM6ugJ,Change,Change,Change
-24,UYBR,mj86,0,86,-84904,177826.8,RO12,me75fM6ugJ,Change,Change,Change
10,UYBR,'',0,36,-21230.28,215675.1,RO12,me75fM6ugJ,Change,Change,Change
26,UYBR,am7c,35,52,152012.8,212608.5,RO12,me75fM6ugJ,Change,Change,Change
-30,UYBR,'',0,14,350073.6,41741.4,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',0,50,99837.2,232972.5,RO12,me75fM6ugJ,Change,Change,Stay
-20,UYBR,mj86,14,76,246104.4,42255,RO12,me75fM6ugJ,Change,Change,Change
-26,UYBR,'',637,110,-86081.6,3600.66,w9ygS99Qp_,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
4,cJvF,'',0,16,348383.6,455043,RO12,me75fM6ugJ,Change,Change,Change
-18,UYBR,'',103.658127,6,1938088,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
8,cJvF,'',0,32,-30996.44,10281.72,RO12,me75fM6ugJ,Change,Change,Change
18,UYBR,'',28,42,145398.8,198230.4,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,mj86,112,110,247440,72847.8,2Knk1KF,me75fM6ugJ,Stay,Change,Change
-0.55388,cJvF,'',103.658127,10,-989320,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,mj86,42,106,-73655.6,64095.6,2Knk1KF,me75fM6ugJ,Change,Change,Change
0,UYBR,'',0,16,-17836.84,43607.1,RO12,me75fM6ugJ,Stay,Change,Change
-0.55388,UYBR,am7c,224,58,168041.6,209445.3,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
14,'','',70,38,39816.44,4879.26,RO12,me75fM6ugJ,Stay,Change,Change
-20,UYBR,mj86,567,166,528160,181073.4,2Knk1KF,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,mj86,378,142,176877.6,26705.25,2Knk1KF,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',7,182,124188.4,8645.25,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
4,cJvF,mj86,0,156,-43880.4,2258.79,2Knk1KF,me75fM6ugJ,Change,Change,Change
-20,UYBR,'',103.658127,6,-354716,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',28,38,658172,188640.9,RO12,me75fM6ugJ,Stay,Change,Change
-26,cJvF,'',21,38,-579536,211620.9,RO12,me75fM6ugJ,Change,Change,Change
-8,cJvF,'',103.658127,4,-2268460,103084.052693,RO12,me75fM6ugJ,Stay,Change,Change
-0.55388,UYBR,am7c,0,60,-17594,8303.01,RO12,me75fM6ugJ,Stay,Change,Change
4,UYBR,mj86,77,60,58531.6,40578.6,RO12,me75fM6ugJ,Change,Change,Stay
-10,UYBR,'',0,160,162146.4,31389.6,MJdP52puUMWhmExsNdlkGDbNTFln2Eg,7M47J5GA0pTYIFxg5uy,Change,Change,Change
36,UYBR,mj86,49,62,35715.28,6350.01,RO12,Kxdu,Change,Change,Change
-28,cJvF,am7c,119,174,121151.6,101665.8,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Change
4,cJvF,'',0,16,-236750.8,451242,RO12,me75fM6ugJ,Change,Change,Change
18,cJvF,'',7,42,-145613.2,220668.3,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',0,12,666376,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,12,-179661.6,103084.052693,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
60,UYBR,mj86,7,108,142188,114583.5,2Knk1KF,5iay,Change,Change,Change
14,UYBR,'',14,38,188082.8,192057,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,16,19332.44,185140.8,RO12,me75fM6ugJ,Change,Change,Change
16,cJvF,'',14,42,-226315.6,8267.01,RO12,me75fM6ugJ,Change,Change,Change
-14,cJvF,'',0,12,123684.4,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,mj86,203,82,228088,27726.93,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Stay
-8,cJvF,'',0,16,189410,235723.8,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,14,-93950.8,141357.9,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',2100,46,124686.4,14511.51,RO12,Kxdu,Change,Change,Change
4,UYBR,'',0,16,-58330,207950.1,RO12,me75fM6ugJ,Change,Change,Change
6,UYBR,'',28,30,166884,221675.4,RO12,me75fM6ugJ,Change,Change,Change
-8,UYBR,'',0,108,-3558.572,27309.57,2Knk1KF,5iay,Stay,Change,Change
2,UYBR,'',0,20,-1081416,4729.53,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,18,-522516,20689.8,RO12,me75fM6ugJ,Change,Change,Change
-30,UYBR,am7c,98,66,124418.8,72690.3,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,am7c,1624,192,192692,162291.3,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Change
4,UYBR,'',0,14,537012,111057.3,RO12,me75fM6ugJ,Change,Change,Change
6,cJvF,mj86,532,152,-90669.6,9337.41,MJdP52puUMWhmExsNdlkGDbNTFln2Eg,me75fM6ugJ,Change,Change,Change
-30,UYBR,'',0,28,123450,219753,RO12,me75fM6ugJ,Change,Stay,Change
4,cJvF,'',0,18,-19753.56,189796.2,AERks4l,GjJ35utlTa_GNSvxxpb9ju,Change,Change,Change
-0.55388,cJvF,'',0,16,-164676.8,225867.9,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,am7c,21,94,-386328,22180.08,RO12,7M47J5GA0pTYIFxg5uy,Stay,Change,Change
4,cJvF,'',0,18,-1227356,46952.1,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Stay
-0.55388,cJvF,'',103.658127,8,4941.6,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,16,110880,243836.4,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',0,28,-142127.2,208829.1,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',35,140,-422112,79774.8,2Knk1KF,me75fM6ugJ,Change,Change,Change
-30,cJvF,am7c,329,196,-854432,8138.88,rEUOq2QD1qfkRr6qpua,7M47J5GA0pTYIFxg5uy,Change,Change,Stay
-0.55388,cJvF,'',7,80,-257787.2,101762.7,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-0.55388,UYBR,am7c,7,136,13877.56,14533.23,2Knk1KF,me75fM6ugJ,Change,Change,Change
-30,UYBR,am7c,98,120,186378.4,187936.5,2Knk1KF,me75fM6ugJ,Change,Change,Stay
-28,UYBR,mj86,98,88,118551.2,207705,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,14,-125811.2,170022.3,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,mj86,0,124,-25136.16,37357.8,2Knk1KF,me75fM6ugJ,Change,Change,Change
-26,UYBR,mj86,7,146,-361802,20076.15,2Knk1KF,me75fM6ugJ,Change,Change,Change
-18,UYBR,'',103.658127,6,-1002028,103084.052693,RO12,7M47J5GA0pTYIFxg5uy,Stay,Change,Change
-0.55388,cJvF,'',28,32,69646.4,168534.6,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',103.658127,4,-4399800,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-8,UYBR,'',0,18,-304638,45739.2,RO12,me75fM6ugJ,Change,Change,Change
-4,cJvF,'',0,20,161421.2,153575.1,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',103.658127,6,-382784,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
