@relation R_data_frame

@attribute Var126 numeric
@attribute Var218 {'',cJvF,UYBR}
@attribute Var229 {'',am7c,mj86,oJmt,sk2h}
@attribute Var74 numeric
@attribute Var73 numeric
@attribute Var113 numeric
@attribute Var81 numeric
@attribute Var193 {_7J0OGNN8s6gFzbM,2Knk1KF,2wnefc9ISdLjfQoAYBI,5QKIjwyXr4MCZTEp7uAkS8PtBLcn,8kO9LslBGNXoLvWEuN6tPuN59TdYxfL9Sm6oU,9U2tunPAje3TwfLLUQxzM3dC1ghn,AERks4l,B2T7ZTgOX7xpBPBD28SLvVWgBkc13Sm0a3tk2,BrRu5UxtiQY9TTJ8ABKpfS,bYmQ4nc,ByQdnLRlFnny2k4AJzG,DH86UFkz9LK6My0ezUgZx96oI,e6CkoqApVR,eSGpMwS8zSGgq_trOpckZ5,Fveq5yuDUj6drSMiZO3mXe,g62hiBSaKg,gGvYE2F8JHtPlbzkGbl,GpoBynXzkxADI7bZBtqvX2IPV5t7o2QCPE,hnq7pOcHWLojUTXc7HQutLwmffdy,iKEouAWeUBYR3fQ5tZmt_bDPIn6qT7tIGHs8L,IlTgyyFksv4BT,J71wxZB6Jn0CR82XoyV,JXVE,KjAW4rq3iyvu8XwKkyQ2_svIATjM3B5,LrdVolaSGUfkVeWC,LrdZy8QqgUfkVShG,MJdP52puUMWhmExsNdlkGDbNTFln2Eg,msph93375qXRfw6hcMceRRIDdmHq8wn,ND3t9Yro9U,NMCEYavk0YOlqn2jHeEDjP0xsdXeAZGnZDN0NOfV,NRCqczK,onTuEhrJJQy_H3IHkZku5AFczhYGqxJ890,OpDzzQJ,PomAbFU,QG5U1Qs9mF3805lxYz2cGPnrm,qqimvRzsp8ZZdKRPgzLg68joSn_k,rEUOq2QD1qfkRr6qpua,RO12,snf9xe6PBwBZ8lKzhEz,SrUWsbENd7prk,T9RM7fDFhhZjjBFsk5zptG,TW8dXluYzKpktZjuY8kSPBaZa,ues7INAmyjdS1vDd0YL9jU,vuPfq6YcbX,w9ygS99Qp_,wvnt2iBhAPeGqIKaFUxJc6ca3IYp,X1rJx42ksaRn3qcM,X2uI6IsGev,yaM_UXtlxCFW5NHTcftwou7BmXcP9VITdHAto,z3s4Ji522ZB1FauqOOqbkl,zPhCMhkz9XiOF7LgT9VfJZ3yI}
@attribute Var207 {0MCPoln,15TtzZrRt2,5iay,6C53VA1kCv,7M47J5GA0pTYIFxg5uy,DHn_WUyBhW_whjA88g9bvA64_,EBKcR3s6B22tD6gC36gm6S,GjJ35utlTa_GNSvxxpb9ju,Kxdu,me75fM6ugJ,NKv3VA1BpP,o0ZZAVSQ32YuE,tMBVJkA0xJMEATvl4ht,wXfldy7}
@attribute churn {Change,Stay}
@attribute appetency {Change,Stay}
@attribute upselling {Change,Stay}

@data
4,UYBR,mj86,175,168,-27176.56,77170.8,2Knk1KF,me75fM6ugJ,Change,Change,Change
-28,UYBR,am7c,0,104,93320,210393.6,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,18,163913.2,177936,RO12,me75fM6ugJ,Stay,Change,Change
-0.55388,UYBR,'',0,46,417232,4425.75,RO12,me75fM6ugJ,Change,Change,Change
14,UYBR,'',21,38,509212,161648.7,RO12,me75fM6ugJ,Change,Change,Change
10,cJvF,am7c,210,94,126164,161768.7,RO12,me75fM6ugJ,Stay,Change,Change
10,cJvF,'',0,36,143514,210713.4,RO12,me75fM6ugJ,Change,Change,Change
-30,cJvF,'',0,16,-411688,193208.4,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Stay
-28,cJvF,'',35,40,149327.6,139785.9,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',103.658127,6,-4530840,103084.052693,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-16,UYBR,'',103.658127,10,-1501696,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
22,cJvF,'',0,46,47815.6,216827.4,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',0,32,206368,158937.9,RO12,me75fM6ugJ,Stay,Change,Change
-18,cJvF,'',103.658127,6,-1347312,103084.052693,RO12,me75fM6ugJ,Change,Stay,Change
-22,UYBR,'',0,12,-351128,47796.6,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
38,UYBR,am7c,14,62,-4821.72,4283.19,RO12,me75fM6ugJ,Change,Change,Change
36,UYBR,am7c,441,84,-193975.6,59189.4,AERks4l,NKv3VA1BpP,Change,Change,Change
30,cJvF,mj86,147,54,-94200.8,3420.87,RO12,me75fM6ugJ,Change,Change,Change
-26,UYBR,'',0,28,63023.6,188271.9,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',0,16,397377.6,142271.4,RO12,me75fM6ugJ,Stay,Change,Change
40,UYBR,am7c,91,152,93988.4,10175.82,2Knk1KF,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',0,16,490456,93582.3,RO12,me75fM6ugJ,Stay,Change,Change
4,UYBR,'',0,20,-97610.8,357933,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-0.55388,UYBR,'',0,32,-59008.8,16110.21,RO12,me75fM6ugJ,Stay,Change,Change
-6,UYBR,'',0,18,-387383.2,427440,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',0,24,172817.2,20608.2,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,am7c,182,190,8757,6277.65,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,cJvF,'',103.658127,8,-1088776,103084.052693,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-20,UYBR,'',103.658127,4,-1940748,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,28,104109.2,170238.3,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-0.55388,cJvF,mj86,231,86,138654.4,85957.2,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
14,cJvF,'',7,38,63518.4,106931.4,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',7,42,-190504.4,202549.8,RO12,me75fM6ugJ,Change,Change,Change
-18,cJvF,'',0,24,-224860.4,169680,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,28,150639.2,67573.5,RO12,me75fM6ugJ,Change,Change,Change
26,UYBR,mj86,119,50,-54864,9076.17,RO12,me75fM6ugJ,Change,Change,Change
-30,cJvF,'',0,14,101499.2,207419.4,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',0,60,0,1561.554,RO12,me75fM6ugJ,Change,Change,Stay
-0.55388,UYBR,'',0,44,508004,11561.16,RO12,me75fM6ugJ,Change,Change,Change
-30,cJvF,mj86,0,58,85183.6,186227.4,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,26,18091.16,4277.31,RO12,me75fM6ugJ,Stay,Change,Change
-14,cJvF,'',0,12,-317093.6,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
26,UYBR,am7c,217,116,224459.2,117289.8,2Knk1KF,me75fM6ugJ,Change,Change,Change
32,cJvF,mj86,0,56,-109551.6,49427.7,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,am7c,581,54,231747.6,57468.6,RO12,me75fM6ugJ,Change,Change,Change
4,'','',0,16,1022924,206401.8,RO12,me75fM6ugJ,Change,Change,Change
10,UYBR,'',0,36,-67542,105890.4,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,26,99037.2,84894.3,ND3t9Yro9U,me75fM6ugJ,Change,Change,Change
-22,UYBR,'',105,40,175730,180147.9,RO12,me75fM6ugJ,Change,Change,Change
-28,cJvF,'',0,28,-1747928,1740.942,RO12,me75fM6ugJ,Change,Change,Change
-28,UYBR,am7c,7,72,151756.8,100005.9,RO12,me75fM6ugJ,Change,Change,Change
-22,cJvF,'',0,22,-1672528,3224.61,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-0.55388,cJvF,mj86,28,152,12519.28,5884.62,AERks4l,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-20,cJvF,am7c,35,80,-1489316,8387.25,RO12,me75fM6ugJ,Change,Change,Change
-20,UYBR,'',103.658127,4,-4842600,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,26,83506.4,199103.1,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',0,76,155317.2,223866.3,RO12,me75fM6ugJ,Stay,Change,Change
-30,UYBR,'',126,34,24163.16,7597.29,RO12,me75fM6ugJ,Change,Change,Change
24,cJvF,'',42,168,-214492.4,13582.8,LrdZy8QqgUfkVShG,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,UYBR,'',28,34,11043.72,5768.85,AERks4l,GjJ35utlTa_GNSvxxpb9ju,Change,Change,Change
-14,UYBR,'',0,12,-198054.8,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
20,cJvF,'',252,46,150626,218638.5,RO12,me75fM6ugJ,Change,Change,Change
-16,UYBR,'',103.658127,10,-616560,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,14,-19192.56,2712.765,RO12,me75fM6ugJ,Change,Change,Change
64,UYBR,am7c,0,166,0,0,AERks4l,7M47J5GA0pTYIFxg5uy,Change,Change,Change
34,UYBR,am7c,7,82,-720348,25256.49,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,am7c,7,62,72699.6,91434.91,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-28,cJvF,'',0,16,136538.4,128351.4,RO12,me75fM6ugJ,Stay,Change,Change
6,cJvF,'',0,30,99584,57506.1,RO12,me75fM6ugJ,Change,Change,Change
-24,UYBR,'',0,36,227702.4,214225.8,RO12,me75fM6ugJ,Change,Change,Change
58,cJvF,mj86,7,82,23542.28,5683.08,RO12,me75fM6ugJ,Change,Change,Change
-22,UYBR,am7c,63,142,137765.6,188463.9,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
4,UYBR,'',103.658127,8,-1960332,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-30,UYBR,'',49,198,78960.4,104022.3,ByQdnLRlFnny2k4AJzG,7M47J5GA0pTYIFxg5uy,Change,Stay,Change
4,cJvF,'',0,12,-850200,259200,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,28,-318233.2,141962.1,RO12,me75fM6ugJ,Stay,Change,Change
-0.55388,cJvF,'',21,110,-150575.2,47008.2,2Knk1KF,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,28,139190,215335.5,RO12,me75fM6ugJ,Change,Change,Change
-20,UYBR,'',0,22,-72866,62237.4,RO12,me75fM6ugJ,Change,Stay,Change
4,UYBR,'',0,12,-63638,0,RO12,me75fM6ugJ,Change,Change,Change
8,cJvF,'',14,32,-99796.8,4572.93,e6CkoqApVR,Kxdu,Change,Change,Change
-22,cJvF,'',0,18,-816364,167205.3,RO12,me75fM6ugJ,Change,Change,Change
58,UYBR,mj86,0,116,0,8349.99,2Knk1KF,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',0,32,112444.8,221656.5,RO12,me75fM6ugJ,Change,Change,Stay
-0.55388,cJvF,mj86,28,128,376396.4,34007.1,2Knk1KF,NKv3VA1BpP,Change,Change,Change
-0.55388,cJvF,'',0,22,-427060,147521.1,RO12,DHn_WUyBhW_whjA88g9bvA64_,Stay,Change,Change
-20,'',am7c,70,78,-444256,96576.3,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,mj86,28,132,87585.2,8644.801,LrdZy8QqgUfkVShG,Kxdu,Change,Change,Stay
-18,cJvF,mj86,0,80,-136224,0,RO12,6C53VA1kCv,Change,Change,Change
-20,UYBR,am7c,103.658127,48,-832584,17646.69,AERks4l,GjJ35utlTa_GNSvxxpb9ju,Change,Change,Change
8,cJvF,mj86,0,80,-313206.4,102937.2,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-0.55388,UYBR,mj86,7,102,-4158.72,2233.833,RO12,Kxdu,Change,Stay,Change
-0.55388,cJvF,mj86,301,118,-30824.44,18695.94,2Knk1KF,me75fM6ugJ,Change,Change,Change
22,UYBR,mj86,0,46,-886992,91238.41,AERks4l,GjJ35utlTa_GNSvxxpb9ju,Change,Change,Change
-0.55388,UYBR,am7c,42,196,160072,91157.41,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,UYBR,am7c,63,136,67871.6,32185.2,2Knk1KF,me75fM6ugJ,Change,Change,Change
-16,cJvF,'',103.658127,8,-1730000,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
58,cJvF,am7c,903,130,531556,189168.3,AERks4l,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-20,UYBR,'',0,30,162881.6,145021.5,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',0,12,-970728,35896.5,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,am7c,14,82,177180.4,201991.2,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
4,cJvF,'',14,40,1016664,23382.12,RO12,me75fM6ugJ,Change,Change,Change
12,cJvF,'',0,38,-10487.16,8194.29,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',0,58,372468.8,87307.5,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
4,cJvF,am7c,77,78,103347.2,51533.4,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,am7c,0,58,5812.16,23883.99,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-14,UYBR,'',49,48,1655632,106515.6,RO12,me75fM6ugJ,Change,Change,Change
-20,UYBR,mj86,14,82,-923648,20531.25,RO12,me75fM6ugJ,Change,Change,Change
-10,cJvF,'',0,14,-655112,21609.96,RO12,me75fM6ugJ,Change,Change,Change
26,cJvF,'',112,106,120230.8,143356.8,eSGpMwS8zSGgq_trOpckZ5,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-24,UYBR,mj86,126,100,127451.6,205989.9,RO12,me75fM6ugJ,Change,Change,Change
-20,cJvF,mj86,7,152,20206.44,105120.6,2Knk1KF,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',103.658127,4,0,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',103.658127,10,-637336,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-22,'',mj86,105,104,-336165.6,34219.8,RO12,Kxdu,Change,Change,Change
-28,cJvF,'',0,14,-430292,0,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',0,56,-1521236,110484.3,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
4,UYBR,mj86,21,88,-39772.72,8315.49,RO12,me75fM6ugJ,Change,Change,Stay
-0.55388,UYBR,'',103.658127,4,-45852,103084.052693,RO12,me75fM6ugJ,Stay,Change,Change
-26,cJvF,'',0,18,962924,140331,RO12,me75fM6ugJ,Change,Change,Change
8,cJvF,'',0,32,269230,34550.4,RO12,me75fM6ugJ,Change,Change,Change
24,UYBR,am7c,0,48,100092,10644.18,RO12,me75fM6ugJ,Stay,Change,Change
56,UYBR,am7c,560,106,150407.2,223812.3,PomAbFU,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-0.55388,UYBR,'',1302,192,266764.4,17753.91,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Stay
-0.55388,cJvF,mj86,0,108,188370.4,39959.1,2Knk1KF,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,14,151323.2,156175.8,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,28,-212179.6,195438.3,RO12,me75fM6ugJ,Change,Change,Change
-26,UYBR,mj86,0,58,459372,12231.09,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',42,36,11111.44,32284.8,RO12,me75fM6ugJ,Stay,Change,Change
10,UYBR,'',0,34,114817.6,69855.91,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',21,38,85977.2,150326.7,RO12,me75fM6ugJ,Change,Change,Change
-30,UYBR,'',427,208,-858416,39996.9,TW8dXluYzKpktZjuY8kSPBaZa,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,cJvF,am7c,413,54,83753.6,142917.3,w9ygS99Qp_,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-0.55388,UYBR,am7c,7,102,-38322.84,27888.84,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
28,cJvF,'',0,76,6152.28,4068.87,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,am7c,1505,202,116096.4,120738.9,AERks4l,7M47J5GA0pTYIFxg5uy,Change,Change,Change
4,cJvF,'',0,22,169646.4,116821.8,RO12,me75fM6ugJ,Change,Change,Change
-24,UYBR,'',0,32,311126.4,174764.7,RO12,me75fM6ugJ,Change,Change,Change
-28,cJvF,am7c,168,204,239116.8,100435.2,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,cJvF,am7c,84,156,-63852.4,2572.953,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Stay
-4,UYBR,'',0,20,160838.8,141292.8,RO12,me75fM6ugJ,Change,Change,Change
-26,cJvF,'',0,14,-70909.6,37503.6,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
4,cJvF,'',0,20,-37164.56,13500.81,RO12,me75fM6ugJ,Change,Change,Change
-20,UYBR,'',252,40,198244.4,213937.5,RO12,Kxdu,Change,Change,Change
-22,UYBR,'',103.658127,10,-853404,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-26,UYBR,'',103.658127,8,-1228948,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-16,UYBR,'',103.658127,10,-1135792,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-26,cJvF,mj86,14,56,-14015.16,6273.479,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-26,UYBR,'',0,30,-749488,75884.09,RO12,me75fM6ugJ,Change,Change,Change
12,UYBR,mj86,0,60,183372.4,154746.9,RO12,Kxdu,Change,Change,Change
20,cJvF,mj86,0,86,3609.716,7597.44,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
34,cJvF,mj86,77,82,439768,131461.5,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,30,121023.6,229587.3,RO12,me75fM6ugJ,Change,Change,Change
18,cJvF,mj86,0,88,-3842.144,5405.07,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Stay
34,UYBR,am7c,14,58,-8260.84,11753.91,RO12,me75fM6ugJ,Change,Change,Change
32,cJvF,'',0,56,539580,34376.1,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-0.55388,cJvF,'',0,12,-450512,141983.1,RO12,me75fM6ugJ,Stay,Change,Change
28,cJvF,mj86,0,52,-267057.6,20953.44,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
22,cJvF,am7c,42,106,-1379648,129499.8,RO12,me75fM6ugJ,Change,Change,Change
-24,cJvF,mj86,7,68,-1134464,4211.01,RO12,me75fM6ugJ,Change,Change,Change
-18,cJvF,'',103.658127,6,-3250392,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-30,cJvF,am7c,154,50,-1817.856,16669.62,RO12,Kxdu,Change,Change,Change
-26,UYBR,am7c,0,82,453464,185266.8,RO12,me75fM6ugJ,Change,Change,Change
-10,UYBR,'',0,14,877792,751407,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,24,6380.56,5395.14,RO12,Kxdu,Change,Change,Change
-0.55388,cJvF,mj86,0,162,188762,88074,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Change
4,cJvF,'',0,20,79793.6,174282.6,RO12,me75fM6ugJ,Change,Change,Change
6,cJvF,'',70,30,167449.6,159238.8,AERks4l,GjJ35utlTa_GNSvxxpb9ju,Stay,Change,Change
8,cJvF,am7c,98,62,100056.4,185112.3,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
6,cJvF,am7c,70,94,354865.2,196468.5,X2uI6IsGev,7M47J5GA0pTYIFxg5uy,Stay,Change,Change
-18,UYBR,am7c,7,112,-343657.6,156882.9,2Knk1KF,me75fM6ugJ,Change,Change,Change
30,cJvF,am7c,28,54,241086,187572.3,RO12,me75fM6ugJ,Change,Change,Change
-18,UYBR,'',0,130,-1029924,103084.052693,AERks4l,7M47J5GA0pTYIFxg5uy,Change,Change,Change
30,cJvF,am7c,7,78,-396064,143621.4,RO12,me75fM6ugJ,Change,Change,Change
14,UYBR,'',103.658127,38,181457.6,119728.5,RO12,me75fM6ugJ,Stay,Change,Change
4,cJvF,'',0,106,-125487.2,9137.91,RO12,Kxdu,Change,Change,Change
-18,cJvF,am7c,70,84,252318.8,122958,RO12,Kxdu,Change,Change,Change
8,cJvF,'',0,32,-96060,221974.2,RO12,me75fM6ugJ,Change,Change,Change
-22,UYBR,mj86,210,98,-1640360,5780.43,AERks4l,NKv3VA1BpP,Change,Change,Change
-0.55388,UYBR,'',0,40,188616.8,215783.1,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,mj86,742,98,105179.2,196174.8,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,'',am7c,0,54,-40393.6,5425.02,RO12,me75fM6ugJ,Change,Change,Change
-20,UYBR,'',0,100,-2139308,1781.508,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',0,88,189282,13127.76,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',103.658127,6,-258526,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,am7c,0,140,135392.4,83727.59,2Knk1KF,me75fM6ugJ,Change,Change,Change
56,cJvF,'',448,132,11065.16,3678.39,2Knk1KF,me75fM6ugJ,Stay,Change,Change
4,cJvF,'',0,24,60611.2,14385.09,RO12,me75fM6ugJ,Change,Change,Change
44,UYBR,am7c,28,118,34394.28,107585.1,2Knk1KF,NKv3VA1BpP,Change,Change,Change
8,cJvF,'',77,32,-1415164,7430.1,RO12,me75fM6ugJ,Change,Change,Change
22,UYBR,'',21,46,431204,209486.4,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,12,-19563.56,158739,RO12,me75fM6ugJ,Change,Change,Change
-4,UYBR,'',0,20,-57662.4,275392.2,RO12,me75fM6ugJ,Change,Change,Change
60,UYBR,am7c,476,84,186540,89417.7,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-0.55388,cJvF,am7c,0,92,152511.6,165692.7,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',21,40,-915448,30875.7,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',103.658127,8,-1586316,103084.052693,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,cJvF,'',231,44,1157316,98501.7,RO12,me75fM6ugJ,Change,Change,Change
40,cJvF,'',0,142,-28925.84,2446.383,2Knk1KF,me75fM6ugJ,Change,Change,Change
-30,cJvF,'',0,24,-52232.4,29626.74,RO12,me75fM6ugJ,Change,Change,Stay
30,cJvF,am7c,21,54,130325.2,190983.3,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',103.658127,8,417208,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
54,cJvF,am7c,0,78,-922488,20536.47,RO12,me75fM6ugJ,Change,Change,Stay
-30,cJvF,am7c,42,136,79097.6,27471.36,rEUOq2QD1qfkRr6qpua,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,cJvF,'',0,12,317364.4,103084.052693,RO12,me75fM6ugJ,Change,Change,Stay
-24,UYBR,am7c,7,54,327140.8,41285.4,RO12,me75fM6ugJ,Change,Change,Change
-24,cJvF,am7c,21,60,242872.4,63074.4,RO12,me75fM6ugJ,Change,Change,Change
-30,UYBR,am7c,112,78,692588,121938,RO12,me75fM6ugJ,Change,Change,Stay
-22,'','',0,14,102841.2,31430.7,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-0.55388,cJvF,'',0,36,1878.856,191916.9,RO12,me75fM6ugJ,Change,Change,Change
-2,UYBR,mj86,0,82,-254465.2,6398.25,RO12,me75fM6ugJ,Change,Change,Change
-18,cJvF,'',103.658127,38,29290.28,196017,RO12,me75fM6ugJ,Change,Change,Change
30,UYBR,mj86,427,172,14128.72,8987.79,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-0.55388,UYBR,'',560,120,69028.4,57274.8,RO12,Kxdu,Change,Change,Change
12,UYBR,'',28,36,103947.2,227069.4,RO12,me75fM6ugJ,Stay,Change,Change
22,UYBR,am7c,42,138,-283599.2,9227.82,2Knk1KF,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,28,0,72276,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',103.658127,8,-15576.8,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,14,-273757.6,42168.9,RO12,me75fM6ugJ,Change,Change,Change
-18,UYBR,mj86,0,176,4553.16,73420.8,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Change
4,cJvF,'',0,18,-495600,24181.08,RO12,me75fM6ugJ,Change,Change,Change
-20,cJvF,'',21,34,250708.8,118056,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',63,34,129147.6,160390.8,RO12,me75fM6ugJ,Change,Change,Change
-20,cJvF,'',103.658127,4,-3925948,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,am7c,203,116,-734676,11437.86,2Knk1KF,NKv3VA1BpP,Change,Change,Change
-0.55388,UYBR,am7c,0,56,-67425.2,12479.73,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,am7c,35,134,-344677.6,88050,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-20,cJvF,mj86,119,112,-1991088,8637.39,2Knk1KF,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',0,12,-46318,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,20,-560344,207671.1,RO12,me75fM6ugJ,Change,Stay,Change
38,cJvF,'',0,86,71569.6,219378.9,RO12,me75fM6ugJ,Change,Change,Change
-28,UYBR,'',322,136,351805.6,204157.5,2Knk1KF,NKv3VA1BpP,Change,Change,Change
4,UYBR,'',0,24,124137.2,221753.7,RO12,me75fM6ugJ,Change,Change,Change
-20,cJvF,'',0,16,404108,63124.5,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,mj86,28,76,246325.2,45843.3,w9ygS99Qp_,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-0.55388,cJvF,am7c,56,192,1194220,188333.4,LrdZy8QqgUfkVShG,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,cJvF,'',0,22,-80678.4,63772.8,RO12,me75fM6ugJ,Change,Change,Change
12,UYBR,'',21,36,185571.6,217894.2,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,28,33168.44,2235.75,RO12,me75fM6ugJ,Change,Change,Change
16,cJvF,am7c,343,146,1066836,230736.3,2Knk1KF,me75fM6ugJ,Stay,Change,Change
4,cJvF,mj86,154,68,203742,179640,RO12,me75fM6ugJ,Change,Change,Change
-24,UYBR,mj86,0,92,0,209454.3,RO12,me75fM6ugJ,Change,Change,Change
-30,UYBR,'',103.658127,6,-2814664,103084.052693,RO12,me75fM6ugJ,Change,Change,Stay
